#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 14150900: Fall Creek, OR
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Fall Creek (14150900) 
# Oregon  RESERVOIR Site - 834 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:52:59 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1974,,,,,,,,,,,9400,2500
1975,9600,16400,56100,84300,108100,119400,120200,108400,87100,36800,19700,5000
1976,9600,10800,52600,82600,106600,116900,118800,111300,90300,59000,25700,9500
1977,3700,2400,7300,56500,84400,119000,120000,119300,113100,71400,19400,26800
1978,10500,11200,41600,56900,83600,106000,111000,113300,110900,68700,19200,6600
1979,9100,12400,60600,89100,108700,120000,117700,117600,114700,78500,28600,600
1980,10500,19600,42500,86500,108500,118000,120000,119000,115400,67100,20000,5000
1981,10900,15300,60700,86700,111800,118600,120900,119100,112400,76600,29900,4800
1982,30900,23200,62100,82000,104700,112300,114300,116500,112900,81400,34400,11400
1983,10300,10300,54200,84900,110300,118400,118900,117900,112500,69600,28400,4700
1984,12100,17900,60300,86300,107700,117500,117400,117600,112600,62900,26800,13580
1985,9600,10800,51100,82800,106300,117900,117800,117700,117900,75300,25000,3100
1986,1600,11300,76300,81700,109500,117900,116900,117800,117200,78000,31400,12100
1987,1200,14900,47400,84600,96800,104200,105600,111700,112100,76300,31600,1800
1988,6700,20900,46300,91100,111800,117900,117900,118600,117000,78500,27500,9000
