#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 14153000: Cottage Grove, OR
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cottage Grove (14153000) 
# Oregon  RESERVOIR Site - 791 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:52:55 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1974,,,,,,,,,,,1600,700
1975,3100,4100,11600,20000,26900,31800,31300,30300,26400,11100,4400,5300
1976,3400,3400,11400,19500,26600,29500,30300,28700,28200,15100,5200,2400
1977,2400,2100,4000,19500,25300,32100,32500,30600,28700,15800,3800,5100
1978,3400,4000,10000,15300,26800,31900,31200,30600,29200,16500,4400,4000
1979,3000,3900,11900,20600,27200,32100,31100,28400,27600,15900,3000,3400
1980,3400,4100,11800,19600,26700,30600,31700,30600,28100,15100,4100,3300
1981,3500,5700,12800,23500,26700,31900,31600,30400,28000,16300,3500,3100
1982,3600,4400,11100,18900,24900,26700,25400,23500,21000,14300,3200,5200
1983,3100,3400,10100,21200,28200,31700,31600,31500,30200,14200,3900,3100
1984,2800,4800,12000,19400,27400,31600,32000,31100,29400,14800,3300,10700
1985,3200,3500,10800,19200,26000,26700,28300,26000,23300,12300,3400,3400
1986,3200,4200,12400,18500,24500,31900,30600,28800,26000,15700,3500,6600
1987,3300,3900,10500,18000,20000,19700,18400,17400,14700,12000,6100,4600
1988,3300,5500,7800,17800,28700,32000,31900,30600,28200,17200,3800,3200
1989,3800,4100,10900,18500,27200,32000,31700,30300,28400,16000,4200,3500
