#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 05015500: Lake Sherburne, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lake Sherburne (05015500) 
# Montana  RESERVOIR Site - 4709 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:58 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1934,18401,18301,18301,18301,37906,51296,51116,32593,1454,-989,983,17901
1935,20401,21141,20601,16501,16301,26046,49933,40376,9857,-519,1717,2593
1936,3985,4673,5253,5841,29543,52046,54953,21669,-989,-1899,-1899,-1680
1937,-1223,-1083,-251,101,4421,20899,31768,42641,3954,-1079,449,-1079
1938,2660,6897,8473,9921,22736,45601,58181,47641,9737,331,473,355
1939,1008,1318,2754,4961,11265,41205,43741,22439,337,4136,5487,1293
1940,5673,7781,9338,11801,19101,40142,45121,13523,29,7357,12641,4961
1941,7602,9555,10723,12611,15054,24583,36294,9825,-15,4115,14321,19511
1942,31174,33690,35285,36931,38257,55001,58640,53673,29325,8612,1554,4709
1943,8653,10914,12668,14731,34397,46396,47191,57314,30389,714,2399,4860
1944,6753,8014,8457,10509,6448,11341,26772,11112,232,4630,9553,12866
1945,15756,17548,19411,21141,16681,40350,57076,49381,19221,1219,2546,11997
1946,15000,16451,18401,22351,8777,32473,57042,52421,25067,1788,9481,14861
1947,17801,20181,22560,21218,19681,36047,48166,48121,22758,2997,21636,22362
1948,28995,30877,32353,33950,31559,46201,52406,52921,30745,3344,3632,5421
