#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06122500: Deadman's Basin Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Deadman's Basin Res (06122500) 
# Montana  RESERVOIR Site - 3921 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:44 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1941,,,,,,,7300,13000,13000,13000,20750,1200
1942,1200,1200,1200,30680,47080,52000,,,,50800,50700,50700
1943,50680,50680,50680,50680,50680,50680,50680,50680,50000,50000,50000,47980
1944,47980,47980,49510,50600,52500,52500,52500,52500,52500,52480,50860,51040
1945,47480,47220,47220,47220,50500,52000,52000,52000,43260,43260,45000,47000
1946,47000,47000,47000,47000,50000,50000,50000,47500,40750,40750,45600,47750
1947,47750,44780,44780,44780,52000,52500,52000,48000,42000,42000,44000,46000
1948,46000,46000,46000,46000,51000,52000,52000,48000,43000,41000,41000,46000
1949,46000,46000,46000,46000,48000,52000,52000,52000,45000,40000,45000,52000
1950,52000,52000,52000,52000,52000,52000,52000,52000,46470,35880,33650,36480
1951,52000,52000,52000,52000,52000,,,,,,,
1952,,,,,49170,,,,,22770,,28440
1953,,,,35840,,,,,,,,
1954,,,,,,50000,,,,,,
1955,,,,,,,,34530,22730,23750,25500,
1956,,,31500,41040,45310,50140,48700,38900,2400,27220,,
1957,,,,39840,42080,45500,50550,48130,43700,,,
1958,,,,,49920,47810,44120,35170,18340,,,
1959,,25200,26000,34600,37720,44670,54750,52000,32190,29900,35940,40460
1960,45840,47630,48700,50600,54410,61980,55740,45000,31640,26450,33460,33400
1961,36950,41000,45840,46200,44400,38100,23050,8620,3540,3370,3290,3790
1962,4860,6400,9990,13320,14900,20830,44400,38430,31490,30570,33800,36950
1963,42080,47450,52500,57450,60800,65960,70680,56120,41900,41000,38100,40300
1964,45120,48170,51550,54980,59200,64490,69470,57640,39920,40100,36780,36450
1965,38760,42980,48000,52700,59200,70180,71000,64230,52120,52630,58210,62590
1966,64810,66150,67350,68590,66680,67750,62580,50780,32660,27070,26910,30720
1967,34160,37600,41000,45840,55930,68650,72220,67950,54030,50030,52120,56500
1968,58910,60400,60200,61000,58210,53450,62580,54600,44230,38570,42980,46630
1969,47100,46560,46920,49270,56500,48700,39260,44950,30730,18610,21750,26360
1970,28310,28290,28750,33800,36950,55920,64960,44760,29200,32300,37500,45120
1971,48000,50500,54980,58430,63060,60000,55690,42450,29490,27000,33680,37870
1972,41000,43700,46570,51080,58600,63550,56690,41720,37960,35290,40610,45030
1973,49590,52310,55360,62440,69150,52120,32520,30220,18200,20120,22220,26000
1974,29810,33460,37100,40820,41250,42550,49080,37480,33130,37270,37650,42980
1975,44480,45790,47950,51430,57370,69360,72620,68080,55130,54270,54500,54520
1976,54330,53970,53840,54090,62080,68400,66970,58020,46680,40640,45500,45460
1977,44950,43950,44140,46890,47630,35770,30420,21000,15780,15180,18430,22090
1978,26000,29620,33000,41130,58150,70460,71350,67350,54220,54410,,
1979,,,49830,55560,61030,71350,,,,46670,,
1980,,,,,,,,56530,48000,42990,,
1981,,,58020,61020,63900,67460,71020,57160,42840,39350,35290,39100
1982,46040,52080,56650,61200,66980,69560,72220,64660,48850,43870,53110,59040
1983,64710,63910,63180,68950,72080,67640,62180,54620,41540,38930,44790,44100
1984,51000,56920,59000,63580,69150,64760,64170,47100,32140,26450,31020,35780
1985,38200,42150,44050,48000,54030,21800,21800,13640,14550,15610,21240,23890
1986,26450,29660,34810,38940,44410,53470,58350,45130,33610,35260,40830,46010
1987,50610,56740,58930,63980,63560,51940,45850,38110,32640,29810,31500,32640
1988,35790,37770,40290,44410,46920,38110,20690,9770,8190,7360,7360,9150
1989,10630,12760,15430,20140,26820,34470,30270,11920,11310,13030,16480,21390
1990,25150,29510,32570,36670,38600,41550,49090,30420,25700,22640,25700,26760
1991,29850,32640,34920,39600,46570,60210,72430,65170,49280,44410,44940,49700
1992,54600,58360,62440,66950,68550,54660,58380,60420,50220,49490,51520,55040
1993,58210,61200,64660,68810,72260,70360,72010,70460,65300,59800,57920,56310
1994,56170,56390,56420,59700,67490,69890,65050,55550,43820,40430,41280,43190
1995,46330,49990,55360,60200,64590,71360,70580,67990,59600,53840,52500,54890
1996,58060,60700,65990,71200,68770,69670,66990,50300,39020,34320,34800,38930
1997,41990,46330,50280,56310,64510,70520,69010,66770,65860,62180,62680,62880
1998,62840,62840,62840,64960,69810,61760,63790,56750,46340,42150,42610,46920
1999,50280,53450,56460,61040,65500,61560,61320,45620,33810,32620,34050,37290
2000,42130,45710,49750,54300,54900,37290,29470,16950,14680,13610,14600,15860
2001,17520,20480,22500,25490,26680,13570,13120,11560,9720,8640,8720,9990
2002,11430,12630,14620,17370,19470,15420,12190,9780,9350,8900,8890,10510
2003,13460,16480,18200,22220,24040,24680,26970,14810,10890,9980,9460,10910
2004,12600,14620,17900,20690,20820,13210,13410,10520,9210,8900,8890,9940
2005,12590,15500,18380,19770,21770,30710,43850,36470,33020,25680,26070,25980
2006,25980,31930,36070,38710,44800,44230,45390,31620,25410,28510,28310,30980
2007,33960,37000,38200,44180,47220,44000,46100,31010,23420,22730,22490,22000
2008,23120,23060,26060,28700,29580,32370,51300,43560,35180,31650,31746,35168
2009,38241,42413,45712,50130,54762,63940,69783,63730,46040,31654,30996,31996
2010,34321,38721,42847,49050,52010,54999,70281,71400,58825,57298,59800,65100
2011,65100,65100,65100,65800,68400,76200,70300,66100,61100,59400,65600,65600
2012,66700,66900,67000,68000,70500,70401,63470,48207,40156,37080,38785,43950
2013,46566,50000,52981,54837,55870,52640,56214,42831,32699,30813,32083,36880
2014,39530,43507,47439,56444,69290,74686,72480,61770,54837,58521,63350,62950
2015,63350,63350,65930,70577,75744,75315,73624,62430,50909,47849,43689,47782
2016,50893,54418,58923,63427,66664,67010,65790,46710,35978,34888,36781,40291
2017,40745,45916,49842,56788,60550,70362,72100,56895,45871,43694,45873,48488
2018,51701,55436,59969,66003,70218,75940,75968,72902,63750,62816,60876,60440
2019,62712,65703,66455,64762,71853,76406,75364,74308,63732,57504,67085,65914
2020,65952,66045,66093,66055,72652,75976,74404,66984,54691,48854,51881,57492
2021,62023,64460,64588,64401,67775,65445,,,,,,
