#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06101300: Lake Elwell (Tiber), MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lake Elwell (tiber) (06101300) 
# Montana  RESERVOIR Site - 3012 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:55 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1955,,,,,,,,,,-19621,-19621,-19621
1956,-19621,31896,40849,67846,135019,349749,521306,605953,637262,630976,624537,623038
1957,624912,628227,632024,611908,582948,736106,735223,726738,728788,708679,671707,632286
1958,624412,625913,629144,643004,678296,742488,764786,762980,752007,721767,686266,638045
1959,633072,641002,641377,700056,718736,764033,818365,729370,662630,605953,613335,629406
1960,635034,636344,642378,672245,663679,717158,764936,764936,763585,724252,673588,629013
1961,626288,628882,636476,649379,666460,743082,780776,779098,774224,734784,693018,629013
1962,622788,628882,617164,629406,652004,694283,746347,761177,716295,641753,610715,622663
1963,629668,631762,654481,664469,651378,662630,708535,713709,681446,662104,663207,652458
1964,653128,656353,660113,664415,646390,763781,1008721,968115,808372,760471,736494,695437
1965,681234,671361,685123,705887,829607,981133,1187122,1159922,1008537,863959,744487,682066
1966,680400,674232,669722,705039,709875,754905,748777,705746,652458,598697,546956,504064
1967,500147,490563,473048,468592,439177,634736,796081,728334,666029,607134,552619,520043
1968,467139,463140,433505,424052,431761,469004,530935,486708,460286,468073,462732,461916
1969,453991,452189,449785,503737,547881,594527,689711,710306,661190,607384,586954,574910
