#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12391300: Noxon Rapids Reservoir, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Noxon Rapids Reservoir (12391300) 
# Montana  RESERVOIR Site - 2270 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:52 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1959,,,,,177300,222100,291300,321100,332200,319700,307500,326900
1960,314000,326800,322900,313400,320100,327500,330600,330000,331700,275200,320400,317500
1961,304800,311700,329500,250000,183100,216900,330900,326500,331400,322400,322000,320200
1962,325000,302900,251500,107400,132200,170400,330800,328300,322500,332900,326100,327300
1963,331300,311100,297900,179900,117800,185800,324100,329500,293800,329900,309900,322500
1964,326700,327700,282900,155200,101100,161700,328700,327300,331600,321700,321400,328100
1965,330400,331000,287300,150400,170100,192200,322600,326400,334500,331800,325100,327300
1966,325100,325100,308300,189000,95000,292400,332300,329100,315800,332600,331500,327200
1967,311800,325700,267000,158900,39700,218800,328300,328300,322800,324000,329100,322800
1968,316400,325700,322700,261900,101100,182600,333100,313400,328700,331400,326100,324800
1969,314100,322200,296900,250100,150800,309900,332600,318200,326100,331000,315200,331900
1970,325700,320000,313600,183500,58900,290900,332700,321000,325300,328800,316600,326100
1971,324400,332100,331400,205600,148500,310200,327500,313100,328100,320500,314800,329100
1972,317400,307200,295300,175400,181400,311800,331200,321900,314900,325900,318700,308900
1973,323400,309100,320600,149100,57900,299600,306700,310800,317200,330600,313700,307500
