#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06281500: Buffalo Bill, WY
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Buffalo Bill (06281500) 
# Wyoming  RESERVOIR Site - 5369 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:57:35 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1913,,,,,,,,,,,462600,466700
1914,463300,460600,457300,447300,453900,476200,474900,462600,457900,462600,468000,463300
1915,441400,420200,400000,384800,407700,471400,479000,474900,478300,478300,470100,453900
1916,438800,417700,402800,403400,424700,465300,488000,469400,458600,436900,425900,410800
1917,390100,365000,350300,332400,324400,399200,488000,470800,417100,370100,361000,347000
1918,334000,317100,302300,298300,309400,407700,479000,464700,417700,387100,397900,384800
1919,365500,346500,331300,312500,315600,451300,457300,411500,388900,372400,354800,339400
1920,324400,304300,286000,12400,254200,361600,479700,467400,455900,444700,431700,381100
1921,316600,293800,20900,217500,201200,337800,474900,457900,433600,417700,409000,405900
1922,399800,399800,399200,399800,408400,466700,470800,451300,429100,369600,340500,339400
1923,331300,329200,329200,325000,336700,397900,470800,461300,424000,422800,425900,418300
1924,405300,400400,400400,399800,412700,464700,472800,455300,410800,400400,423400,419000
1925,406500,399200,396100,394300,439500,482400,489500,462000,444700,429800,422100,415800
1926,406500,396700,391900,388300,355900,443400,465300,440800,421500,405900,399200,399200
1927,386500,358200,353100,352600,378900,357900,488000,463300,443400,428500,413900,410800
1928,399800,395500,387100,386500,389500,488700,479700,466000,438800,413300,400400,396700
1929,391900,388300,385400,390700,395500,451900,476900,451300,414600,408400,397300,393100
1930,390100,384800,385400,385900,424700,470800,466700,449300,440800,402200,404000,363300
1931,331300,326600,323900,331900,338300,409000,459900,417100,382400,361000,371900,381200
1932,375400,373600,374200,372400,379400,459900,483100,453300,387700,22800,278800,278800
1933,274000,273100,271200,274000,288400,325500,468700,436900,308400,282100,274500,278800
1934,281200,282600,286000,288400,316100,424000,451300,414600,363300,336100,338300,341000
1935,341600,340500,343200,344300,354800,394300,473500,455900,413900,379400,335100,335600
1936,335600,333500,331900,332900,387700,475500,466000,440800,412700,375900,354800,349200
1937,346500,443200,341000,342600,342100,433600,468700,440100,372400,317700,296800,299800
1938,300300,299300,298800,301300,317100,381200,476200,457300,404700,371300,349800,354200
