#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06094000: Swift Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Swift Res (06094000) 
# Montana  RESERVOIR Site - 4884 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:55:51 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1936,,11520,12800,14900,18850,1990,24360,8380,6600,4370,1040,2500
1937,4040,5060,6650,8540,10880,8270,17660,3320,2990,2560,1780,3420
1938,5100,7680,9120,11060,15760,29340,29700,24160,3550,3040,2940,5320
1939,7730,11100,11100,14630,20380,24760,20540,6200,3000,1890,1740,3760
1940,5300,7160,8600,10700,14500,21180,16110,7680,6540,6520,6940,8640
1941,11180,13240,14770,16950,20230,15970,15280,9900,7400,4270,3970,7680
1942,12460,16530,18520,21100,22090,25210,30140,17840,3740,7060,11640,15900
1943,19700,23280,480,28780,1780,30280,30260,30120,30080,23480,16000,17590
1944,19600,22360,24160,25420,28600,30140,30200,22470,17480,14530,13540,16080
1945,18260,20610,22360,23880,1860,30300,30140,23640,19550,14400,11000,14200
1946,16670,18880,20610,22510,25700,28640,27380,17340,12040,10640,13280,19480
1947,23480,27000,28290,26290,28380,30070,27680,12650,2160,2400,7160,10880
1948,13940,16780,10030,20990,27210,30270,30190,30090,30050,25300,20040,22740
1949,24240,26370,28380,29260,30100,30250,25790,20000,16020,9320,8890,11000
1950,14530,16670,19290,21290,24890,30210,30270,30000,24240,14970,10850,15860
1951,20990,24890,28070,30050,30200,30200,30230,30140,31100,24800,13870,12650
1952,17300,20880,32120,25340,30190,30130,25580,14040,720,20,1200,3630
1953,5610,8730,11160,13570,21980,30340,30190,29650,24360,16000,11370,15380
1954,18020,20320,22590,24760,18560,27550,30080,23280,15550,12490,12750,17880
1955,20840,24260,26960,29120,30040,30220,30260,30120,22880,18020,12550,14530
1956,19060,20990,22700,24560,30040,30270,30120,29260,23840,17800,14530,17620
1957,19850,21180,23680,24890,28680,30230,30100,19660,12780,10940,9290,12420
1958,15210,17260,19030,21030,24720,30120,30110,30080,28460,24930,18160,21100
1959,24000,27290,28510,30070,30240,30180,30180,26460,19250,14360,13010,18600
1960,22550,25420,27050,30090,30070,30230,29560,15900,12200,9090,7940,9350
1961,11280,12550,14300,15760,18670,29120,28200,17800,11060,8460,8890,11490
1962,13510,15140,16840,18310,24480,25460,24160,13540,9320,5770,4330,6510
1963,8580,10080,12550,14270,18560,24320,26740,21450,14670,12550,7510,6860
1964,8620,10270,10850,11860,14100,21560,,,,,,
1965,,,,,,,,,,,,
1966,,,,,,,,,,,,
1967,,,,,,,6220,10670,6380,5050,6520,4360
1968,6420,9530,12680,16220,16960,22400,26630,23010,17310,16710,15320,14640
1969,18530,21520,24210,21450,22670,30110,30200,26170,19660,14810,8050,10240
1970,13410,15490,16900,18460,9630,30280,30200,29180,24460,18530,13510,9810
1971,12980,14980,17090,18130,23650,30150,29790,21110,18750,16990,10820,13180
1972,14640,14940,15320,21150,13770,28000,29840,28130,23610,20060,14040,15560
1973,15420,15450,16330,17340,20880,25020,25220,13810,8510,4570,5540,6730
1974,8590,10730,12010,13810,14070,16220,20810,14240,11950,10610,3580,5180
1975,7480,9000,10020,11000,12590,19300,29930,29050,21260,21640,21450,22290
1976,23930,21910,17670,17670,22290,29360,26720,21830,17490,13350,11520,14200
1977,16190,18030,19300,20960,22370,23600,13210,1860,1060,1380,2670,4570
1978,6730,8350,9660,12080,11700,11060,17960,26380,19480,12010,12110,15210
1979,17670,19450,20350,21950,21910,27520,24900,16680,9440,6480,6410,8190
1980,10760,11610,12920,14300,22100,30280,30110,21610,14740,13180,10080,13020
1981,16150,18930,20880,22930,25880,29780,29980,18860,12880,7080,1290,3680
1982,5760,7650,9960,11950,13580,15910,27560,23090,14430,7590,7380,9530
1983,11670,13510,14910,16750,19150,28170,25970,16500,8640,4090,6250,8240
1984,9840,11860,13080,14370,18860,23610,21570,7810,8560,11160,3760,4260
1985,6380,7920,9200,10700,13680,17240,12080,1990,3680,8180,10880,14460
1986,18920,21870,25020,9920,13970,27860,26540,12170,6040,10020,7560,12170
1987,15870,18350,20280,23270,24940,30110,27390,23690,21190,20540,19860,21300
1988,22480,23240,23850,24980,23320,26460,22100,8400,5270,6180,5560,7700
1989,9840,11610,13050,14700,12230,19330,28740,20620,16320,14240,15150,20350
1990,20500,20350,19520,20500,18970,27220,27560,14200,12360,10550,8730,12590
1991,16120,18970,21190,22860,8100,25140,30200,24250,18530,12300,9260,11580
1992,13310,14570,15620,17100,20430,16880,14600,11770,4530,6270,8000,9840
1993,11220,12260,12980,14530,17950,20160,23810,20120,17200,22060,22360,21380
1994,20690,20920,20840,22620,29230,29980,28000,17810,10730,7640,7810,10300
1995,11980,13210,15520,18170,20160,21610,29890,29980,25430,23730,23730,24620
