#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016370: Horsecreek Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Horsecreek Reservoir (06016370) 
# Colorado  RESERVOIR Site - 5060 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:58:48 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1950,10180,12080,12080,15200,14441,14180,10180,9010,880,0,,
1951,2730,4878,6810,10875,10875,10480,9630,4785,1900,720,720,4250
1952,10180,10130,12480,14902,14750,15030,11000,6810,3700,1340,1340,
1953,,,,,,,,,,,,
1954,1100,5550,9940,11320,11320,6810,4310,1530,0,0,0,0
1955,0,0,3260,5630,5630,5570,3540,1500,1530,5320,5252,4081
1956,5310,7244,10180,12480,12000,8640,6810,3260,2310,1250,1200,18
1957,1235,1235,1235,1235,1200,8080,10752,13608,10480,4560,5090,
1958,,,,,0,0,0,0,0,0,570,570
1959,5630,9480,9480,13330,13755,15030,12735,6942,4110,1200,4060,10180
1960,10930,12480,12480,13265,14888,15030,13630,9340,2914,880,3030,6380
1961,10930,10780,12650,15030,14605,15200,15205,9830,5468,7244,11455,11000
1962,11680,12080,11230,11840,14520,12805,12805,8080,2750,0,0,0
1963,0,0,0,0,0,0,0,0,0,0,2520,2520
1964,5250,10817,10705,14231,14537,11680,12080,6134,1982,678,541,367
1965,280,1567,2836,4435,4560,4450,9704,12803,12650,9270,9270,9700
1966,11193,12000,12860,14350,15201,12863,10990,6022,648,396,396,11043
1967,280,1365,4310,4640,4693,6252,12752,12000,3938,632,632,570
1968,10405,10750,12794,14078,14903,13058,10292,5966,2352,280,280,280
1969,7058,9970,10442,13585,13755,14188,14817,11380,4825,1497,3655,11455
1970,10330,11680,13797,14095,14052,14902,13415,14307,6934,5144,8400,13542
1971,13245,13075,12905,13117,14945,13925,13967,9900,3487,1332,2300,8395
1972,11155,10930,9655,14350,15030,13670,13627,7700,3745,1715,1641,9620
1973,13160,13542,15058,14520,14010,11680,10555,12160,5770,3127,3234,7625
1974,11680,12480,14180,14350,15312,12160,13925,9550,2394,0,338,5198
1975,13500,12160,13542,15284,15100,15100,14945,12820,6934,7120,6848,12565
1976,12480,13075,13200,15124,15406,14605,13712,7820,2352,725,1338,6022
1977,13785,13882,15124,15366,15171,13202,9900,6996,1168,912,0,880
1978,912,4160,5910,8570,8570,10180,9340,3970,336,278,280,0
1979,1863,5144,5742,12120,15540,15688,15540,11605,10330,6078,5630,10330
1980,13755,12480,12735,15157,15200,15838,15370,12650,6603,2166,3295,11240
1981,13117,14216,14831,15159,14390,12388,9282,4937,1618,751,3363,7104
1982,8015,9462,12274,13659,13211,13692,11718,6817,5363,7345,9251,9593
1983,9532,9717,11155,13640,14248,13799,13953,13067,11257,11493,12650,12905
1984,12820,12692,12692,12160,12862,13857,14605,13925,13075,11920,11960,11920
1985,11760,11605,12360,14350,14265,15030,14647,12120,7120,2207,10180,10110
1986,10040,9970,11605,14307,14945,14180,14052,12000,6562,197,2228,7755
1987,11268,13202,13330,12280,14860,13967,15116,11380,5576,5882,6996,14113
1988,13013,12930,12517,13473,14987,15331,13700,11557,5742,2541,8150,10274
1989,12942,12891,12599,14113,14550,13008,6464,2320,955,633,1922,4629
1990,8535,13642,14423,14957,15311,14334,12958,9831,4737,2504,8674,11408
1991,13729,13522,13772,15132,15222,15132,15358,13473,8912,5960,5789,9868
1992,11750,12267,13473,14820,15539,14422,14864,12316,8404,6517,6367,6218
