#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 08008150: Santa Maria Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Santa Maria Reservoir (08008150) 
# Colorado  RESERVOIR Site - 9500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:54:56 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1949,15800,17100,17100,15800,17300,27900,40200,39500,24700,23200,23300,22900
1950,22900,22900,22900,22500,22100,18300,15500,8800,1200,900,900,1500
1951,1800,2200,2600,2900,2900,1900,500,0,0,0,0,400
1952,1400,1900,2600,2800,2800,20100,29100,14400,9100,9100,8300,8600
1953,8900,9400,9700,9900,9900,10500,4600,800,500,500,500,1400
1954,1800,2100,2400,2800,2800,2800,2000,1200,900,900,900,1200
1955,1700,2400,2800,3200,3400,3400,3400,2100,1400,1400,1400,1700
1956,2000,2400,3100,3100,3100,3100,1900,1400,1400,1400,1400,2000
1957,2200,2600,2900,3300,3600,5400,18300,18700,14600,14900,13700,14000
1958,14300,14500,11900,14900,15400,33800,34600,12900,7900,7000,6800,7200
1959,7400,7500,7700,7800,8300,7900,2600,1100,800,800,1900,2800
1960,3200,3600,3900,4400,6300,6300,10200,2300,1300,1300,1300,1600
1961,1900,2100,2700,3700,4300,2900,1100,800,800,800,1100,1900
1962,2600,3100,3600,4200,10800,19000,21500,12200,3700,2800,2800,3000
1963,3600,3800,4100,4900,4900,4700,2300,2200,2200,2200,2200,2200
