#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 08108030: Conchas Lake, NM
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Conchas Lake (08108030) 
# New Mexico  RESERVOIR Site - 4220 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:57 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1952,,,,,,,,,,93500,82100,81400
1953,82500,83700,83600,82600,56600,42200,26600,47000,72500,77300,74900,76200
1954,76400,77000,76800,74700,55600,45300,26000,12500,3900,7300,56700,55600
1955,54300,54000,53700,51900,39100,168400,152100,165000,185800,182000,179500,176400
1956,175000,174200,173200,169100,144600,126700,113200,111100,95400,77200,74100,72000
1957,66500,65400,64700,63400,50000,45800,40200,44700,83800,82000,130700,137900
1958,142600,146700,149900,161600,219100,286000,277500,277500,262000,273800,270800,269900
1959,265200,267200,268300,262800,245200,231100,224100,219400,253500,232100,232800,231100
1960,232100,234800,236200,239800,233100,208700,233700,250900,256000,243600,274100,276500
1961,280400,280300,283500,280200,282500,269700,261200,262100,282800,280200,271400,274100
1962,277300,280000,278900,266500,255600,234200,224000,224000,226100,208700,198200,197200
1963,198600,198700,201900,196000,166400,144200,130900,104000,102600,107700,105400,101800
1964,101600,100400,100700,99500,80300,60400,53000,23200,9400,14400,12700,11400
1965,10800,10800,10600,10500,9100,27200,273000,274100,273100,269900,270100,267500
1966,265000,266200,267500,265400,241700,218300,209900,201000,232500,220800,209500,205400
1967,198800,199200,198700,191800,166100,146500,147600,188300,201900,202500,192900,190700
1968,187700,189800,192000,192000,172800,155300,132200,148700,157500,144100,135700,134800
1969,129500,130300,131300,131800,116100,121400,160900,168000,171900,206000,222700,228400
1970,233500,237400,239500,239300,238600,224900,201900,195500,182500,180900,176100,175000
1971,169000,170800,170800,169000,127400,109800,97600,90900,101900,84200,79900,82400
1972,85000,86100,86200,84500,66700,52300,41300,92900,101900,140100,139800,144400
1973,146500,148700,150700,156200,209100,245100,234700,230600,206600,194900,185700,182600
1974,183400,185700,180000,179200,151900,127000,106000,83900,72300,63800,60200,59200
1975,58900,59900,61500,61900,60100,43600,36900,37000,25900,20300,11800,11200
1976,11400,12400,13000,11800,10300,10000,9300,24400,12900,13800,13100,12500
1977,12300,13000,13000,12100,13500,21300,14800,12600,57000,45300,39900,38700
1978,37400,37100,37000,36500,24500,20000,48300,34000,22600,12100,10200,20100
1979,20200,21100,21900,21600,20600,53100,103600,107000,108400,129600,115900,114900
1980,150800,152300,153500,152400,145500,180700,173400,147500,136300,155700,151000,150300
