#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12176500: Diablo Reservoir, WA
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Diablo Reservoir (12176500) 
# Washington  RESERVOIR Site - 1187 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:55:29 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1960,,,,,,,,,,,83600,86800
1961,85100,85300,87300,84900,83800,85000,84600,86800,85800,85500,85300,84500
1962,84800,89000,82800,82600,84200,86000,83300,84500,84400,83700,86300,83500
1963,82100,82200,84800,86400,85600,89100,85800,84400,83600,86300,84100,83200
1964,83600,83600,83900,83700,84400,84300,87600,88500,85800,86100,83300,83600
1965,82600,83200,83500,84800,82300,86500,89400,84000,82300,83300,,
1966,,85900,86400,84200,85800,84000,,,,,,
1967,,,,,,,,,,,,
1968,,,,,,,,,,,,
1969,,,,,,,,,,,,
1970,,,85300,,,,,,,,86900,84800
1971,85200,84000,83200,84100,88100,87500,86200,89500,89300,87000,86000,89300
1972,83100,83800,83500,87700,88100,88600,88300,89600,88700,87000,87600,85300
1973,83900,83200,87000,87300,88200,89500,87400,87400,89200,88700,84800,86200
1974,86200,84900,86100,83500,85400,86600,87200,87500,88200,85500,85500,85700
1975,84800,84600,86600,85100,86700,88500,85500,84100,84800,85300,83700,87600
1976,86200,87800,87300,89500,86900,85500,87100,87800,87400,84700,87000,87900
1977,85200,83300,86600,86900,86500,86400,82600,86500,85600,85600,86800,84500
1978,86700,84900,82800,86500,83100,84800,85700,89500,87100,87200,86600,83200
1979,83800,86600,84700,88100,86500,86900,86300,83200,86800,86000,85500,84300
1980,83700,87600,84700,86700,83900,84800,85000,82800,84300,85900,85900,83000
1981,88200,87100,85100,87300,87600,86400,87200,82500,85700,85300,86700,85100
1982,87500,83700,84000,85800,86800,87000,88400,85700,85800,86600,83800,84000
1983,83700,83300,88600,87700,85100,85500,86600,85700,87200,87200,86500,85900
1984,83300,83600,83100,83500,83400,82700,88600,88900,85200,85600,85500,86000
1985,83300,84000,84800,84300,85800,86700,86200,89500,86900,84600,86700,84600
1986,84600,84300,85800,89100,87000,87500,86700,84300,85000,85300,87200,85300
1987,85400,85900,85500,85400,85500,86500,88800,87300,86300,83400,86100,87300
1988,86200,86400,86200,86100,73600,86200,85400,86100,85900,86000,84900,86300
1989,85300,88300,86700,86900,86800,88400,86800,85400,85100,83800,84500,87700
1990,87300,85100,85300,87300,84800,88700,86400,86600,85900,86100,86900,86600
1991,82000,84800,86300,85600,85100,87800,87400,85300,89100,84700,85700,86000
1992,86700,88100,88100,86600,85900,87000,86800,88800,87200,71700,84900,87700
1993,85300,86600,86600,86600,88200,87200,85600,86700,86100,87400,86900,87100
1994,87100,87000,84400,85000,86700,85300,86000,87200,87500,86300,85400,85000
1995,88100,86800,85400,83100,88000,87500,88100,88100,85700,87000,85500,86200
1996,86400,86300,85800,85100,85500,86900,87500,86600,87600,86000,86100,85000
1997,85000,84600,87200,86700,87200,87700,89200,87700,86200,87200,87000,86200
1998,83800,85700,86200,85700,88000,88700,87500,86500,86700,87900,86700,86400
1999,86500,85400,86000,85800,85500,87500,86700,86000,88100,87300,86500,88000
2000,85200,87500,87700,86900,86000,86800,85500,88800,84800,87800,87400,86300
2001,86000,85400,85800,86500,85600,85900,87600,87100,87200,87600,87300,85300
2002,85600,86800,87600,86000,86700,86500,88200,87400,87000,86200,86100,85400
2003,85300,84300,86000,85800,86300,87200,86800,85800,86400,87300,86300,87600
2004,87100,87200,87500,87300,87000,84400,88600,88100,86400,86400,86200,86600
2005,87200,86800,87600,85400,83900,83500,86400,87500,86900,86300,85200,86700
2006,86100,85500,86400,85500,86900,86600,88100,85600,87400,87900,88200,86100
2007,86300,86500,87100,86300,87900,86900,89000,88100,86900,86000,85700,85300
2008,86400,86200,87300,86300,85700,85300,87100,82700,86600,84500,86100,86500
2009,87100,85700,86100,84800,87200,87000,86300,86300,87600,86200,87200,86400
2010,85300,86000,85500,85000,86000,86600,86200,85300,86200,86300,85600,86700
2011,85700,87200,86200,84000,85500,87800,87100,87700,85800,85600,85500,85600
2012,85700,85700,85700,85700,85700,85700,85700,85700,85700,85700,85670,85670
2013,85640,85640,86010,85059,85397,85908,85349,85156,86032,85369,85466,85335
2014,85073,84880,84969,84065,86128,84431,86239,86094,85383,85811,85466,86715
2015,85307,86225,86032,86460,85680,82278,86266,86163,86073,81078,86046,87281
2016,84086,85604,85294,85121,85266,86660,85121,85721,86563,85176,84231,85563
2017,85452,86273,85087,84997,85328,86004,87150,86266,81533,84348,85383,85397
2018,84790,83555,,,,,,,,,,
2019,,,,,,,,,,,,
2020,,,,,,,,,,,,
2021,,,,,,,,,,,,
