#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12415500: Lake Coeur d' Alene, ID
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lake Coeur D' Alene (12415500) 
# Idaho  RESERVOIR Site - 2100 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:54:53 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1904,,,,,,,,,,,2700,10700
1905,16100,24100,30800,110600,133800,132500,79400,22800,2700,4000,29500,26800
1906,21400,48300,129800,129800,253000,146100,84800,29500,6700,0,0,135200
1907,165900,61800,201000,174800,14400,311100,151700,117400,97000,78000,42900,22800
1908,41600,52400,65800,162700,360700,211100,147500,158700,131200,106600,98400,86100
1909,53700,129800,101100,110600,162900,4400,202900,179500,135200,97000,71200,227900
1910,86100,99700,67200,419000,486500,215400,167200,110600,61800,36200,38800,147500
1911,78000,51000,32200,171700,255400,224300,177900,135200,109200,69900,42100,77200
1912,51000,113000,116100,109800,1900,386600,157900,160700,145300,75300,41700,93000
1913,47000,69900,86100,133800,464900,579000,199100,177900,172300,148900,111700,83400
1914,59600,161800,138000,173600,300300,188000,174200,167000,130300,117700,125400,146700
1915,86900,51000,87200,150600,143900,178500,176700,151700,113400,76400,45600,46100
1916,101400,74800,113400,415800,412600,308500,286100,137400,148900,140200,118800,118800
1917,98100,87700,78000,52600,433000,628000,19000,169000,151100,85600,39700,15000
1918,510300,169900,113400,4900,301400,181800,171400,163500,143900,112300,102500,94800
1919,79600,189800,136600,214500,424400,281000,150600,129200,98600,71000,44500,41800
1920,44500,114500,135800,136300,192300,212400,173600,174200,147200,153900,146100,130100
1921,141000,107400,160700,278500,325700,357000,177000,173900,148100,127600,112600,100300
1922,86600,49400,45600,77500,244700,353800,174200,168100,149200,126200,110600,88800
1923,92700,90800,58600,133000,339700,279900,178200,177600,167500,130300,116400,112000
1924,100300,82300,156200,88000,199900,175700,177900,156700,119100,99700,90200,123000
1925,115000,117200,181400,207700,348500,307500,175700,171700,129500,94800,70400,59100
1926,111200,92400,114200,148100,235100,200600,199900,144200,119400,121300,151700,174800
1927,96500,91300,168100,150300,429800,353300,187600,174800,134900,156200,130300,383000
1928,119100,133300,91000,286100,283000,348500,175700,166700,135200,112300,98400,93500
1929,75300,54500,39900,146900,216300,189400,178500,171100,130900,89400,73100,50200
1930,84500,51800,132800,165500,190900,188000,187600,177200,134900,104700,91300,96700
1931,82600,105500,127300,169300,200200,183100,187300,163500,117700,93200,74500,84200
1932,102800,79900,152500,272900,451400,406800,175100,174800,154500,132500,124600,124300
1933,111400,100000,71000,157300,476800,370200,212400,178800,166400,160700,157300,131200
1934,600000,344900,152500,347500,298800,175700,174500,155100,121900,104400,138300,128700
1935,121600,133000,108700,141200,402600,347500,177900,175400,145600,102800,78800,83700
1936,87400,113900,63400,92700,545200,201400,177900,171400,131200,98100,54800,37800
1937,56700,21400,12900,105200,306500,267400,178900,176400,151700,111700,101100,149500
1938,144800,121300,90200,174800,468700,264900,176000,167200,141000,112000,88500,76400
1939,100500,110600,70200,229500,341800,177000,181100,162300,101300,59100,40700,43200
1940,95200,86900,175100,239500,213700,179500,177000,151700,112000,96500,91900,110100
1941,141800,120200,104900,151700,233700,257900,236600,228100,187600,180500,167200,161200
1942,164100,130900,100000,118000,201800,215400,237100,239500,223400,199100,179500,184200
1943,162600,118800,94000,229500,406300,308000,188000,238500,220200,193400,178500,142300
1944,115800,66900,29200,42600,149200,234200,236600,204100,160400,131700,99400,71500
1945,58300,119900,131200,148300,186200,258900,236600,178500,174200,175700,152300,162300
1946,179800,117200,104900,216300,437400,301400,177900,173200,172000,168700,175100,223800
1947,223400,179200,162300,189400,290600,216700,237100,180100,178900,172600,184500,231800
1948,187000,138000,175100,136300,426600,643500,177900,237100,238000,231800,192700,214500
1949,145600,64500,155100,178200,471400,327700,236600,234700,217200,236600,235600,234200
1950,205300,172000,224300,228100,339200,477300,302900,234700,233700,238000,231800,238500
1951,260900,189400,192300,141000,265400,239500,233200,237100,236100,237100,233700,216700
1952,186600,87400,86900,149700,522100,247100,237100,234700,231800,184500,145000,98400
1953,59900,179200,140700,142900,355900,283000,185200,237500,237100,187300,127000,100800
1954,108200,102500,177600,127000,335500,375000,175400,237500,238000,238500,148100,113900
1955,60200,46100,60700,70200,190500,364900,172900,236600,238500,215400,192300,231600
1956,356500,194900,118300,256400,585600,479900,203700,238000,234200,206100,152500,92700
1957,130900,45600,125600,176400,295800,439500,215800,237100,236600,215400,162600,108400
1958,87200,116100,263900,152300,292200,287100,234200,236600,229500,197200,178900,227100
1959,220700,296300,148100,168700,324100,303400,180500,232800,238000,215400,229000,253000
1960,185200,118300,154500,336600,235600,253500,223800,238500,238000,176400,142900,182800
1961,117700,118300,381900,195700,206100,385100,212000,233700,238500,213200,214500,156700
1962,148900,93800,104900,157300,370800,282500,235100,234700,237100,236100,218500,231400
1963,185900,93200,172900,177900,182100,194900,234700,234200,233700,233700,218500,184200
1964,131200,104700,50200,93500,242800,425500,193800,238500,235100,235100,223000,226200
1965,366000,237500,175100,118800,524800,270900,235100,237100,238500,237100,211100,139400
1966,86100,67700,48000,188000,185900,184800,238000,237500,236100,230900,170800,157000
1967,194200,238000,121000,158700,172000,364900,192700,234200,236100,195300,169000,155600
1968,107600,94300,338100,169900,127000,218000,235100,235600,236100,239500,218900,228100
1969,165800,148100,85300,240400,454100,302900,238500,234700,208600,169000,135500,97500
1970,67200,174500,162100,147200,163500,343500,208600,236100,206900,176000,143400,129200
1971,76400,215800,167800,150900,295200,201500,176700,234200,234700,186200,157000,117700
1972,74800,160400,262400,356500,222500,480000,188000,234700,215400,194900,159000,141500
1973,161500,166400,66900,97300,129500,231800,236100,237100,212400,166700,127000,182500
1974,192300,398300,141200,276900,432000,411000,291200,238500,229500,181400,132000,98900
1975,76400,77200,72900,98900,217200,340200,183500,239000,230900,180100,139900,112300
1976,208600,182500,143400,130900,249600,282000,239000,235600,233200,182500,129800,93800
1977,69600,35200,30800,43700,192300,253000,236600,234200,212000,177000,140700,161500
1978,194200,149500,147500,296300,216300,202900,244300,238000,222500,176700,130100,99200
1979,66400,27100,83900,165500,274900,251000,238500,233200,219400,163500,127600,81500
1980,100200,65800,98900,100500,282500,251500,234200,232800,215800,174800,125900,119100
1981,406300,192700,229000,188400,265400,229000,236100,233700,232800,178500,139900,101600
1982,93800,86100,421700,178500,264900,288100,213700,235600,231400,184800,145300,102200
1983,107600,166100,235600,181800,192000,251000,234200,232800,229500,195700,148600,197600
1984,99700,182500,119100,202500,205300,310600,232300,233700,225700,177300,139100,143100
1985,61800,31400,34100,110600,230400,270400,234200,236600,225200,182500,157000,133000
