#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06258900: Boysen, WY
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Boysen (06258900) 
# Wyoming  RESERVOIR Site - 4725 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:33:43 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1951,,,,,,,,,,-40084,-40084,-40084
1952,-40084,-40084,-40084,112316,193316,443116,678404,700079,690449,669683,651929,635509
1953,617328,602139,562674,516962,477337,461388,673059,680554,662972,628505,608783,591426
1954,563308,557587,581806,601973,581968,674836,720733,771472,741043,711643,706488,665085
1955,609285,559488,535344,488651,436035,431736,509399,509399,468749,434506,438120,404597
1956,364830,301790,232979,222455,219421,379008,714602,770102,745238,678583,611460,544682
1957,491761,460524,439930,413040,421768,505333,838023,794154,762919,746192,730651,681809
1958,632421,542337,469040,432560,417586,640662,724279,703544,695518,628165,540161,458230
1959,375677,298259,298152,320053,304044,303829,461676,454071,431736,406696,416249,410128
1960,398613,379749,360381,359546,366400,341575,347843,302327,256561,234526,270600,294744
1961,304580,308579,318073,326258,312601,345043,495028,466002,434506,425019,433950,425562
1962,399779,382245,423258,357876,354431,406036,695518,778129,735559,704095,671815,646962
1963,591755,560444,560125,553005,550951,586203,805769,756352,742569,764278,741806,688280
1964,602139,525496,514686,504582,458660,460094,676612,761949,708698,665614,654200,626121
1965,580673,546406,516355,461099,443588,461820,819735,779695,759624,765054,740665,686835
1966,619354,557916,532340,536644,542238,558866,577607,559025,537265,544725,567277,569859
1967,568245,556175,533256,497713,464997,560766,864230,764097,714464,702521,705664,670975
1968,630068,596496,547833,510675,454811,448490,724404,734316,756292,724404,715213,691853
1969,651001,626463,558550,493268,473867,553800,753381,745229,720081,693876,676577,639104
1970,609925,574863,508875,432350,385287,443223,638230,660255,636132,623030,621142,612957
1971,572603,531882,470720,391258,325133,388336,800048,754545,717647,700498,704360,665594
1972,654916,591538,559183,521657,463710,536022,758233,740987,698842,657586,637706,593191
1973,532950,494157,466571,458604,501416,643125,720268,757068,722328,757068,725929,705664
1974,689646,667908,615993,559975,507375,526541,764295,746394,676757,653493,648369,635608
1975,577930,538198,511874,502009,463137,480831,621142,759785,709783,682721,668264,650645
1976,606050,531119,471006,437848,368286,404448,565991,648195,698107,697923,693324,665061
1977,599649,525625,507375,519373,550475,544880,510675,484326,456778,432891,456918,479084
1978,497416,507825,510675,494601,396013,485491,750664,766868,717272,701417,661145,611273
1979,573087,543326,520283,527914,465856,545036,584102,578091,594182,587737,594017,585258
1980,565516,542394,525014,506176,483598,649244,786951,730123,672420,627493,619769,602344
1981,583771,564566,550633,534324,522725,578575,702705,702337,685974,672782,657586,631784
1982,576638,548921,509925,448912,403929,403280,584763,766472,761532,766472,743871,702337
1983,631269,559025,500676,469861,478356,561083,810473,756292,729360,687071,662035,612284
1984,592860,573249,553325,540995,511575,578898,680010,758427,735841,715213,709034,666840
1985,601502,563933,533866,518173,502750,524862,559975,559392,551266,559975,582614,579864
1986,571794,557123,561878,512774,460293,473441,761342,718396,708102,691850,682179,653137
1987,615821,583110,552691,538197,534934,627153,703812,725545,715964,701971,665770,630237
1988,590551,554905,527758,515023,506177,528064,520284,481123,440463,416333,420046,435501
1989,446535,456637,466287,491488,465854,443089,616332,650641,629206,623893,624572,615319
1990,581322,549542,523183,514422,520895,505723,562504,568570,554750,552531,558863,569863
1991,553644,547052,548145,558236,562350,668440,773797,734890,698478,666665,641727,632299
1992,586250,529442,510526,523943,516524,502752,546741,582126,558236,545345,536178,539130
1993,538508,538197,538819,560448,568728,640156,759200,735076,723451,697005,669349,649417
1994,624572,602849,596990,590551,593690,606222,579383,527610,484469,463993,475731,487530
1995,491191,492378,518626,545345,544571,539593,766472,751439,673867,630413,624236,623549
1996,607900,592197,573733,554116,473008,474014,738696,727454,680191,670433,595651,592019
1997,576503,562686,543750,475982,401070,440699,744917,694284,664766,616631,595481,608273
1998,588920,569138,550958,529615,472550,467436,650162,700922,649605,595481,625795,637619
1999,612886,589092,569804,493557,494588,510231,715918,679028,620033,592539,598437,590299
2000,566815,551121,547104,543434,521155,562687,594618,558093,517953,502146,489304,484353
2001,476846,465319,454274,467008,457048,433821,389159,336570,288970,264313,259440,256515
2002,261869,266152,270050,283686,283686,248028,260047,231152,204084,198901,214142,225612
2003,238599,254706,268509,305737,313729,333612,376268,348087,311528,311855,318813,335088
2004,350536,361010,373360,401961,406932,413375,449717,493113,472981,475124,517648,548866
2005,565159,582422,598786,613421,591157,661562,697403,670068,628144,591848,587372,578359
2006,555818,543752,530233,516735,504083,509029,504082,459977,416366,407702,429006,440155
2007,434489,423050,419368,424235,422915,442874,438265,399424,367454,349601,357812,372510
2008,379439,382620,390523,407576,405657,472981,580052,622546,591157,588746,582422,586010
2009,572809,563507,557440,551278,561531,577683,728508,673485,643683,619493,623451,618775
2010,593924,568972,550633,554676,575832,538525,680374,656872,618242,599135,587029,581750
2011,578524,568809,557766,555326,510683,423178,516127,717511,666091,651461,654445,650719
2012,637617,624349,608100,599314,587372,563507,579713,534439,495033,473552,466167,477701
2013,478565,477414,478853,487992,487700,504980,497687,461522,423442,441380,501550,529922
2014,541055,551121,556954,567147,519932,554517,686341,678072,659122,626695,655001,649601
2015,642208,631051,627057,619677,607392,681142,708588,659306,619852,590981,579374,572809
2016,561371,545659,541055,545979,571976,601235,685756,636152,593400,584809,608100,620930
2017,604569,590644,620211,578186,424899,443280,776776,690980,652770,676923,656689,639273
2018,620211,598088,575832,531325,418850,630323,737191,676923,638351,612882,601235,592885
2019,573651,552738,534439,531477,,,,,,,,
