#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 10191000: Piute Reservoir, UT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Piute Reservoir (10191000) 
# Utah  RESERVOIR Site - 5980 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:53:32 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1914,,,,42900,42700,59000,49000,44800,30000,9900,1800,0
1915,6000,17000,26800,37700,34400,42000,36300,23900,15000,12300,5600,13500
1916,24300,35500,46200,49000,47200,38400,29400,27900,20100,1800,13900,200
1917,0,5400,18600,34400,52200,54200,47500,30700,19000,7400,800,8300
1918,22800,34600,45100,56600,53000,38000,22500,13000,400,0,1850,7550
1919,18000,27000,36400,48300,53000,33600,20000,6700,1500,0,100,8200
1920,16600,23800,35600,47100,47400,64900,59100,42800,25500,12100,6000,20400
1921,31200,41000,50300,62200,50900,44100,45900,36700,34200,21700,13100,19300
1922,32600,40100,51600,57600,64200,80900,67900,46700,38500,30800,28800,38100
1923,45500,50000,58900,63600,65400,65900,48900,31600,19900,10000,5060,13000
1924,23000,31000,44300,56200,52000,24800,11200,4320,2700,2300,4500,12300
1925,21500,31400,42700,51700,36200,16900,16600,7870,50,6720,2700,8750
1926,18000,27800,37100,40300,39500,39100,20400,4410,100,1860,0,950
1927,10200,20600,30400,39600,29100,19400,20100,6880,0,9500,9000,12400
1928,20000,30100,40600,53600,43600,38700,22000,1800,0,0,2120,5800
1929,13500,18800,25600,41000,45200,41500,35300,18800,18000,17400,11600,19300
1930,29100,36200,44500,50600,44100,35300,26600,8900,13700,6400,14000,17700
1931,27000,37300,43600,49500,36900,21000,10300,520,480,0,1340,5280
1932,12700,18800,27800,38800,41200,51700,56400,33000,15400,10400,6640,7360
1933,16000,24800,29700,40600,35900,32600,20800,7870,2040,1800,2880,6720
1934,13000,17400,21500,27800,18500,5200,0,0,0,0,0,0
1935,9700,17000,22100,27400,21000,26400,24600,11800,4850,4880,3360,6320
1936,14900,23000,31900,39300,33500,19200,27600,24900,17200,12900,6880,9400
1937,18300,25100,33500,45400,62200,79200,69200,53100,33400,35900,30600,35400
1938,48900,58000,63400,78100,80600,81200,72900,42400,15400,1400,54,10700
1939,27700,44400,50200,60500,56500,37000,25000,16600,10700,17700,18700,18900
1940,27000,36500,44200,52300,51900,42600,26300,14500,2100,11800,11800,17600
1941,26300,34500,43700,50000,56700,72500,70500,52300,41000,27600,42200,54500
1942,54700,53300,55500,67100,72500,73300,60300,34200,23000,17900,23200,35500
1943,46800,56700,65700,73500,65700,49300,36000,18300,14300,4640,13600,22900
1944,32600,41300,50400,61200,66200,73300,70000,40300,27000,16100,19800,28300
1945,40100,49600,59000,69100,73800,62300,55300,35100,31800,16300,23900,32900
1946,42400,51400,60100,71500,70000,59700,36300,21100,10500,2020,12400,24000
1947,34600,41900,50800,61000,64100,70300,71000,41500,27600,7550,12100,25100
1948,38500,47400,57300,70300,71000,56300,48100,27700,17700,1640,6000,17600
1949,28000,34300,40300,54700,65700,65500,70500,47000,22100,10100,13700,25400
1950,36300,44200,55700,67100,54300,47400,35000,24100,12500,3200,566,9900
1951,20600,30000,39000,45500,39400,30100,19400,15100,8130,1270,2380,10100
