#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06655500: Guernsey, WY
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Guernsey (06655500) 
# Wyoming  RESERVOIR Site - 4385 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:57:51 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1928,,32800,35600,41600,37100,49900,52500,33800,24100,48700,71400,68800
1929,64400,58500,55100,39400,49400,70900,69900,24200,25100,11200,71900,70600
1930,69100,62200,63900,62400,60200,49200,41600,46200,51500,37400,39400,41900
1931,40800,45000,49500,46800,57900,35300,41200,48600,32100,24600,37900,30100
1932,29700,28800,35500,44800,50100,38900,52800,45800,54400,54800,42500,44000
1933,38500,40000,39200,46400,63800,68500,45700,44900,56400,33100,46700,48400
1934,42000,41400,41500,38600,37600,35100,42300,30700,12100,12300,11100,15500
1935,20700,24300,28900,27300,24800,60200,35500,40500,45700,26000,26600,27600
1936,26000,25600,27900,35600,44700,25100,21300,29600,27100,30600,30600,26000
1937,21800,13000,14200,21600,37400,24400,25900,30300,30200,27800,43600,45000
1938,42400,39100,35900,39100,52500,45300,53700,43700,38100,22200,45100,41200
1939,37500,34300,24600,27200,42000,24600,21000,28000,36400,31200,31700,32200
1940,34200,32900,33600,37600,46300,33200,37200,17700,21400,18800,22300,23300
1941,25000,27900,31000,34000,50300,24400,27400,23000,40700,6500,30600,37000
1942,29100,26400,29700,44100,49500,50500,42100,29600,20800,24600,38600,42600
1943,41600,37600,41800,50600,44800,32200,25400,23000,12800,9400,26100,27500
1944,29300,30800,37500,37200,26600,29400,20900,19300,24200,15800,31300,34700
1945,36100,38500,42200,42200,31800,25800,36500,20600,20000,22070,40600,45070
1946,42450,42650,43330,47010,19580,39810,25100,18940,17970,11710,31840,41570
1947,43720,42190,43970,36710,41790,36730,46120,14680,9870,10100,28880,37560
1948,45300,44350,47440,45850,22460,24380,42680,31450,30490,24790,32500,30210
1949,28120,20600,20600,47920,34130,35870,16810,29780,33590,36980,36700,44210
1950,44900,45850,47210,30050,18930,44470,25220,26110,31670,21940,27950,36000
1951,36810,35350,37220,44760,7940,31570,36730,29970,7300,1630,523,7810
1952,16570,24710,32580,39910,49660,45320,46780,20500,22370,12480,29740,34580
1953,37510,41820,43090,35640,17500,28800,26110,18710,15250,5970,16860,26160
1954,33710,41910,14740,24280,43800,17820,26270,18010,26720,3470,14090,21370
1955,10160,16770,22520,36950,30820,38340,39720,22470,22990,6080,17660,25720
1956,20750,28110,34530,37360,15130,25200,20770,20330,26790,6420,15570,23800
1957,31260,36670,44540,5930,23920,43710,30320,40680,31770,16970,26180,27010
1958,27840,28010,29060,29970,31320,30190,27680,32360,27040,4050,2155,5145
1959,28130,32680,33100,8290,33140,36050,38920,18820,23720,1230,2690,6740
1960,8540,10820,12360,32490,23750,38020,23680,26470,6330,2260,3980,5040
1961,5130,5840,17750,19200,30740,40760,36140,3630,9080,3300,4580,5840
1962,6900,7980,22750,19310,20850,30650,18080,2640,21340,890,50,1510
1963,3100,12680,24430,32490,30010,34770,27850,17060,18560,5130,2120,3380
1964,4500,5550,6480,18250,35180,36360,36340,20320,24890,1240,850,2520
1965,3790,4800,5600,24710,36260,33620,38960,32170,29130,550,260,2970
1966,4850,6100,7330,23460,35600,27920,35450,27680,32090,13750,4210,5360
1967,6320,7310,8150,27170,30110,38260,35430,21010,25410,1800,400,400
1968,400,400,1410,25940,34850,36330,35540,25090,31980,27470,14600,15580
1969,16720,17780,18510,37400,35216,31387,39789,9569,25222,14008,26,1781
1970,3081,5327,6341,14597,32437,35045,35130,8801,22056,11339,45,2063
1971,4315,6310,8256,34341,35216,36634,35493,10906,21711,19655,1981,4691
1972,7118,9346,26085,33187,35173,35450,33521,16864,20197,9423,100,1709
1973,3426,5300,7013,32979,36285,34789,34490,20443,20147,19983,120,2404
1974,5168,8063,37137,34704,34981,33187,36155,29168,25971,17891,2715,4469
1975,5832,7266,8643,10156,35728,35301,33875,17969,30166,11976,487,2724
1976,4150,5349,6886,10821,36027,36198,35280,17393,31346,31692,1753,3676
1977,4909,5927,7097,8581,34576,33208,33667,2029,25278,11407,12704,13318
1978,13956,14477,15053,15998,31143,36351,34789,3526,30431,18965,2376,4255
1979,5826,7408,9230,11043,32374,35728,34362,2482,30716,16674,2612,4027
1980,5203,6467,9404,13904,34789,35173,35450,1837,31713,16321,2290,4167
1981,5776,7464,8929,10452,32437,41348,35237,15801,28216,15427,6065,7827
