Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,10
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,10
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,10
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,10
Val,Verde,County,TX,11.58,88.42,1.55,0,2019,02
Val,Verde,County,TX,33.85,66.15,0,0,2019,02
Val,Verde,County,TX,82.01,17.99,0,0,2019,02
Val,Verde,County,TX,100,0,0,0,2019,02
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,10
Val,Verde,County,TX,23.14,76.86,22.01,0,2019,03
Val,Verde,County,TX,23.03,76.97,1.55,0,2019,03
Val,Verde,County,TX,11.01,88.99,1.55,0,2019,03
Val,Verde,County,TX,11.01,88.99,1.55,0,2019,03
Val,Verde,County,TX,11.58,88.42,1.55,0,2019,02
Val,Verde,County,TX,33.85,66.15,0,0,2019,02
Val,Verde,County,TX,82.01,17.99,0,0,2019,02
Val,Verde,County,TX,100,0,0,0,2019,02
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2019,01
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,10
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,10
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,11
Val,Verde,County,TX,100,0,0,0,2018,10
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,12
Val,Verde,County,TX,100,0,0,0,2018,11
