Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,10
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,10
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,10
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,10
Kit,Carson,County,CO,89.25,10.75,0,0,2019,02
Kit,Carson,County,CO,83.14,16.86,0,0,2019,02
Kit,Carson,County,CO,83.14,16.86,0,0,2019,02
Kit,Carson,County,CO,83.14,16.86,0,0,2019,02
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,10
Kit,Carson,County,CO,100,0,0,0,2019,03
Kit,Carson,County,CO,100,0,0,0,2019,03
Kit,Carson,County,CO,89.25,10.75,0,0,2019,03
Kit,Carson,County,CO,89.25,10.75,0,0,2019,03
Kit,Carson,County,CO,89.25,10.75,0,0,2019,02
Kit,Carson,County,CO,83.14,16.86,0,0,2019,02
Kit,Carson,County,CO,83.14,16.86,0,0,2019,02
Kit,Carson,County,CO,83.14,16.86,0,0,2019,02
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2019,01
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,12
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,11
Kit,Carson,County,CO,99.98,0.02,0,0,2018,10
