VA,100,0,0,0,0,0,2020,08
VA,98.57,1.43,0,0,0,0,2020,08
VA,96.33,3.67,0.35,0,0,0,2020,08
VA,56.17,43.83,5.94,0,0,0,2020,07
VA,57.66,42.34,6.49,0,0,0,2020,07
VA,84.98,15.02,0.35,0,0,0,2020,07
VA,95.44,4.56,0.25,0,0,0,2020,07
VA,99.68,0.32,0,0,0,0,2020,06
VA,99.68,0.32,0,0,0,0,2020,06
VA,99.68,0.32,0,0,0,0,2020,06
VA,100,0,0,0,0,0,2020,06
VA,100,0,0,0,0,0,2020,06
VA,100,0,0,0,0,0,2020,05
VA,100,0,0,0,0,0,2020,05
VA,100,0,0,0,0,0,2020,05
VA,100,0,0,0,0,0,2020,05
VA,100,0,0,0,0,0,2020,04
VA,100,0,0,0,0,0,2020,04
VA,100,0,0,0,0,0,2020,04
VA,100,0,0,0,0,0,2020,04
VA,100,0,0,0,0,0,2020,03
VA,100,0,0,0,0,0,2020,03
VA,100,0,0,0,0,0,2020,03
VA,100,0,0,0,0,0,2020,03
VA,100,0,0,0,0,0,2020,03
VA,100,0,0,0,0,0,2020,02
VA,100,0,0,0,0,0,2020,02
VA,100,0,0,0,0,0,2020,02
VA,98.19,1.81,0,0,0,0,2020,02
VA,98.19,1.81,0,0,0,0,2020,01
VA,98.19,1.81,0,0,0,0,2020,01
VA,98.79,1.21,0,0,0,0,2020,01
VA,98.79,1.21,0,0,0,0,2020,01
VA,98.5,1.5,0,0,0,0,2019,12
VA,99.26,0.74,0,0,0,0,2019,12
VA,99.26,0.74,0,0,0,0,2019,12
VA,99.36,0.64,0,0,0,0,2019,12
VA,92.11,7.89,0,0,0,0,2019,12
VA,69.44,30.56,0,0,0,0,2019,11
VA,67.09,32.91,5.96,0,0,0,2019,11
VA,63.55,36.45,5.96,0,0,0,2019,11
VA,62.66,37.34,5.96,0,0,0,2019,11
VA,20.21,79.79,20.54,0,0,0,2019,10
VA,13.17,86.83,53.2,1.96,0,0,2019,10
VA,0.06,99.94,86.05,16.34,0,0,2019,10
VA,0.16,99.84,73.75,11.27,0,0,2019,10
VA,3.51,96.49,59.24,11.27,0,0,2019,10
VA,4.48,95.52,53.55,0,0,0,2019,09
VA,21.12,78.88,5.22,0,0,0,2019,09
VA,61.79,38.21,4.72,0,0,0,2019,09
VA,80.2,19.8,0,0,0,0,2019,09
VA,82.62,17.38,0,0,0,0,2019,08
VA,83.35,16.65,0,0,0,0,2019,08
VA,79.53,20.47,0,0,0,0,2019,08
VA,100,0,0,0,0,0,2019,08
VA,100,0,0,0,0,0,2019,07
VA,99.87,0.13,0,0,0,0,2019,07
VA,100,0,0,0,0,0,2019,07
VA,100,0,0,0,0,0,2019,07
VA,99.97,0.03,0,0,0,0,2019,07
VA,99.97,0.03,0,0,0,0,2019,06
VA,99.97,0.03,0,0,0,0,2019,06
VA,99.95,0.05,0,0,0,0,2019,06
VA,85.65,14.35,0,0,0,0,2019,06
VA,85.66,14.34,0,0,0,0,2019,05
VA,100,0,0,0,0,0,2019,05
VA,100,0,0,0,0,0,2019,05
VA,100,0,0,0,0,0,2019,05
VA,100,0,0,0,0,0,2019,04
VA,100,0,0,0,0,0,2019,04
VA,100,0,0,0,0,0,2019,04
VA,100,0,0,0,0,0,2019,04
VA,100,0,0,0,0,0,2019,04
VA,100,0,0,0,0,0,2019,03
VA,100,0,0,0,0,0,2019,03
VA,100,0,0,0,0,0,2019,03
VA,100,0,0,0,0,0,2019,03
VA,100,0,0,0,0,0,2019,02
VA,100,0,0,0,0,0,2019,02
VA,100,0,0,0,0,0,2019,02
VA,100,0,0,0,0,0,2019,02
VA,100,0,0,0,0,0,2019,01
VA,100,0,0,0,0,0,2019,01
VA,100,0,0,0,0,0,2019,01
VA,100,0,0,0,0,0,2019,01
VA,100,0,0,0,0,0,2019,01
