year,value,anomaly,month,type,state
2016,54.9,5.4,03,temp,AZ
2017,56.6,7.1,03,temp,AZ
2018,52.4,2.9,03,temp,AZ
2019,51.7,2.2,03,temp,AZ
2000,61.9,5.2,04,temp,AZ
2001,57.5,0.8,04,temp,AZ
2002,62.0,5.3,04,temp,AZ
2003,55.6,-1.1,04,temp,AZ
2004,57.9,1.2,04,temp,AZ
2005,57.2,0.5,04,temp,AZ
2006,59.0,2.3,04,temp,AZ
2007,59.3,2.6,04,temp,AZ
2008,58.0,1.3,04,temp,AZ
2009,57.0,0.3,04,temp,AZ
2010,56.1,-0.6,04,temp,AZ
2011,58.9,2.2,04,temp,AZ
2012,60.6,3.9,04,temp,AZ
2013,59.4,2.7,04,temp,AZ
2014,59.1,2.4,04,temp,AZ
2015,58.4,1.7,04,temp,AZ
2016,58.5,1.8,04,temp,AZ
2017,59.8,3.1,04,temp,AZ
2018,63.0,6.3,04,temp,AZ
2000,71.2,6.2,05,temp,AZ
2001,70.8,5.8,05,temp,AZ
2002,67.0,2.0,05,temp,AZ
2003,68.3,3.3,05,temp,AZ
2004,68.4,3.4,05,temp,AZ
2005,67.9,2.9,05,temp,AZ
2006,70.0,5.0,05,temp,AZ
2007,68.4,3.4,05,temp,AZ
2008,63.6,-1.4,05,temp,AZ
2009,70.8,5.8,05,temp,AZ
2010,63.1,-1.9,05,temp,AZ
2011,63.2,-1.8,05,temp,AZ
2012,69.3,4.3,05,temp,AZ
2013,67.4,2.4,05,temp,AZ
2014,66.8,1.8,05,temp,AZ
2015,62.9,-2.1,05,temp,AZ
2016,64.6,-0.4,05,temp,AZ
2017,66.1,1.1,05,temp,AZ
2018,68.5,3.5,05,temp,AZ
2000,77.8,3.4,06,temp,AZ
2001,77.5,3.1,06,temp,AZ
2002,78.8,4.4,06,temp,AZ
2003,76.3,1.9,06,temp,AZ
2004,75.9,1.5,06,temp,AZ
2005,74.4,0.0,06,temp,AZ
2006,79.5,5.1,06,temp,AZ
2007,77.3,2.9,06,temp,AZ
2008,77.3,2.9,06,temp,AZ
2009,73.0,-1.4,06,temp,AZ
2010,75.9,1.5,06,temp,AZ
2011,75.7,1.3,06,temp,AZ
2012,78.7,4.3,06,temp,AZ
2013,79.5,5.1,06,temp,AZ
2014,77.7,3.3,06,temp,AZ
2015,78.4,4.0,06,temp,AZ
2016,80.3,5.9,06,temp,AZ
2017,79.7,5.3,06,temp,AZ
2018,78.7,4.3,06,temp,AZ
2000,81.5,1.8,07,temp,AZ
2001,79.8,0.1,07,temp,AZ
2002,82.3,2.6,07,temp,AZ
2003,83.8,4.1,07,temp,AZ
2004,80.1,0.4,07,temp,AZ
2005,82.7,3.0,07,temp,AZ
2006,82.3,2.6,07,temp,AZ
2007,82.0,2.3,07,temp,AZ
2008,80.4,0.7,07,temp,AZ
2009,82.8,3.1,07,temp,AZ
2010,81.8,2.1,07,temp,AZ
2011,80.8,1.1,07,temp,AZ
2012,80.0,0.3,07,temp,AZ
2013,81.0,1.3,07,temp,AZ
2014,81.4,1.7,07,temp,AZ
2015,78.6,-1.1,07,temp,AZ
2016,82.4,2.7,07,temp,AZ
2017,81.4,1.7,07,temp,AZ
2018,82.3,2.6,07,temp,AZ
2000,79.4,1.6,08,temp,AZ
2001,79.1,1.3,08,temp,AZ
2002,79.8,2.0,08,temp,AZ
2003,80.0,2.2,08,temp,AZ
2004,77.7,-0.1,08,temp,AZ
2005,77.5,-0.3,08,temp,AZ
2006,77.9,0.1,08,temp,AZ
2007,80.5,2.7,08,temp,AZ
2008,79.3,1.5,08,temp,AZ
2009,79.7,1.9,08,temp,AZ
2010,79.0,1.2,08,temp,AZ
2011,82.2,4.4,08,temp,AZ
2012,80.5,2.7,08,temp,AZ
2013,78.5,0.7,08,temp,AZ
2014,76.5,-1.3,08,temp,AZ
2015,80.6,2.8,08,temp,AZ
2016,77.5,-0.3,08,temp,AZ
2017,79.1,1.3,08,temp,AZ
2018,80.2,2.4,08,temp,AZ
2000,74.9,2.9,09,temp,AZ
2001,75.6,3.6,09,temp,AZ
2002,73.6,1.6,09,temp,AZ
2003,74.8,2.8,09,temp,AZ
2004,71.8,-0.2,09,temp,AZ
2005,73.4,1.4,09,temp,AZ
2006,69.8,-2.2,09,temp,AZ
2007,73.8,1.8,09,temp,AZ
2008,73.6,1.6,09,temp,AZ
2009,74.1,2.1,09,temp,AZ
2010,75.4,3.4,09,temp,AZ
2011,74.6,2.6,09,temp,AZ
2012,73.7,1.7,09,temp,AZ
2013,72.4,0.4,09,temp,AZ
2014,74.2,2.2,09,temp,AZ
2015,75.0,3.0,09,temp,AZ
2016,71.6,-0.4,09,temp,AZ
2017,72.4,0.4,09,temp,AZ
2018,76.2,4.2,09,temp,AZ
2000,60.2,-0.8,10,temp,AZ
2001,64.7,3.7,10,temp,AZ
2002,60.0,-1.0,10,temp,AZ
2003,67.3,6.3,10,temp,AZ
2004,60.0,-1.0,10,temp,AZ
2005,62.8,1.8,10,temp,AZ
2006,60.2,-0.8,10,temp,AZ
2007,62.4,1.4,10,temp,AZ
2008,62.9,1.9,10,temp,AZ
2009,59.4,-1.6,10,temp,AZ
2010,62.7,1.7,10,temp,AZ
2011,62.8,1.8,10,temp,AZ
2012,63.8,2.8,10,temp,AZ
2013,58.8,-2.2,10,temp,AZ
2014,64.9,3.9,10,temp,AZ
2015,64.5,3.5,10,temp,AZ
2016,66.1,5.1,10,temp,AZ
2017,65.1,4.1,10,temp,AZ
2018,59.8,-1.2,10,temp,AZ
2000,43.8,-5.4,11,temp,AZ
2001,52.9,3.7,11,temp,AZ
2002,51.3,2.1,11,temp,AZ
2003,48.8,-0.4,11,temp,AZ
2004,47.3,-1.9,11,temp,AZ
2005,52.6,3.4,11,temp,AZ
2006,52.8,3.6,11,temp,AZ
2007,55.3,6.1,11,temp,AZ
2008,53.3,4.1,11,temp,AZ
2009,52.9,3.7,11,temp,AZ
2010,48.3,-0.9,11,temp,AZ
2011,49.4,0.2,11,temp,AZ
2012,53.8,4.6,11,temp,AZ
2013,51.3,2.1,11,temp,AZ
2014,51.7,2.5,11,temp,AZ
2015,48.3,-0.9,11,temp,AZ
2016,53.1,3.9,11,temp,AZ
2017,57.6,8.4,11,temp,AZ
2018,49.7,0.5,11,temp,AZ
2000,44.7,3.2,12,temp,AZ
2001,40.2,-1.3,12,temp,AZ
2002,41.0,-0.5,12,temp,AZ
2003,43.0,1.5,12,temp,AZ
2004,42.8,1.3,12,temp,AZ
2005,43.9,2.4,12,temp,AZ
2006,41.8,0.3,12,temp,AZ
2007,39.9,-1.6,12,temp,AZ
2008,42.4,0.9,12,temp,AZ
2009,39.0,-2.5,12,temp,AZ
2010,46.7,5.2,12,temp,AZ
2011,39.9,-1.6,12,temp,AZ
2012,42.4,0.9,12,temp,AZ
2013,41.5,0.0,12,temp,AZ
2014,44.3,2.8,12,temp,AZ
2015,40.9,-0.6,12,temp,AZ
2016,44.7,3.2,12,temp,AZ
2017,46.6,5.1,12,temp,AZ
2018,43.6,2.1,12,temp,AZ
2000,45.8,3.5,01,temp,CA
2001,42.3,0.0,01,temp,CA
2002,42.4,0.1,01,temp,CA
2003,50.0,7.7,01,temp,CA
2004,43.5,1.2,01,temp,CA
2005,44.1,1.8,01,temp,CA
2006,44.6,2.3,01,temp,CA
2007,41.5,-0.8,01,temp,CA
2008,41.1,-1.2,01,temp,CA
2009,46.9,4.6,01,temp,CA
2010,45.2,2.9,01,temp,CA
2011,45.2,2.9,01,temp,CA
2012,46.5,4.2,01,temp,CA
2013,42.1,-0.2,01,temp,CA
2014,50.1,7.8,01,temp,CA
2015,48.6,6.3,01,temp,CA
2016,44.5,2.2,01,temp,CA
2017,42.2,-0.1,01,temp,CA
2018,48.8,6.5,01,temp,CA
2019,45.8,3.5,01,temp,CA
2000,47.2,1.9,02,temp,CA
2001,43.1,-2.2,02,temp,CA
2002,48.2,2.9,02,temp,CA
2003,45.7,0.4,02,temp,CA
2004,44.2,-1.1,02,temp,CA
2005,47.1,1.8,02,temp,CA
2006,47.7,2.4,02,temp,CA
2007,46.7,1.4,02,temp,CA
2008,45.8,0.5,02,temp,CA
2009,45.2,-0.1,02,temp,CA
2010,46.8,1.5,02,temp,CA
2011,43.4,-1.9,02,temp,CA
2012,46.5,1.2,02,temp,CA
2013,45.3,0.0,02,temp,CA
2014,49.8,4.5,02,temp,CA
2015,53.2,7.9,02,temp,CA
2016,51.8,6.5,02,temp,CA
2017,47.3,2.0,02,temp,CA
2018,46.6,1.3,02,temp,CA
2019,41.4,-3.9,02,temp,CA
2000,50.2,1.4,03,temp,CA
2001,52.6,3.8,03,temp,CA
2002,48.5,-0.3,03,temp,CA
2003,51.4,2.6,03,temp,CA
2004,56.9,8.1,03,temp,CA
2005,51.1,2.3,03,temp,CA
2006,44.0,-4.8,03,temp,CA
2007,54.4,5.6,03,temp,CA
2008,50.3,1.5,03,temp,CA
2009,49.2,0.4,03,temp,CA
2010,49.0,0.2,03,temp,CA
2011,48.7,-0.1,03,temp,CA
2012,48.8,0.0,03,temp,CA
2013,53.8,5.0,03,temp,CA
2014,53.5,4.7,03,temp,CA
2015,56.9,8.1,03,temp,CA
2016,52.5,3.7,03,temp,CA
2017,53.4,4.6,03,temp,CA
2018,49.0,0.2,03,temp,CA
2019,48.8,0.0,03,temp,CA
2000,57.8,3.8,04,temp,CA
2001,52.0,-2.0,04,temp,CA
2002,56.0,2.0,04,temp,CA
2003,50.0,-4.0,04,temp,CA
2004,57.3,3.3,04,temp,CA
2005,53.0,-1.0,04,temp,CA
2006,53.0,-1.0,04,temp,CA
2007,56.3,2.3,04,temp,CA
2008,54.4,0.4,04,temp,CA
2009,54.3,0.3,04,temp,CA
2010,50.9,-3.1,04,temp,CA
2011,53.4,-0.6,04,temp,CA
2012,55.8,1.8,04,temp,CA
2013,58.2,4.2,04,temp,CA
2014,57.7,3.7,04,temp,CA
2015,56.7,2.7,04,temp,CA
2016,57.9,3.9,04,temp,CA
2017,55.6,1.6,04,temp,CA
2018,57.2,3.2,04,temp,CA
2000,63.9,3.2,05,temp,CA
2001,68.6,7.9,05,temp,CA
2002,61.5,0.8,05,temp,CA
2003,62.0,1.3,05,temp,CA
2004,63.2,2.5,05,temp,CA
2005,62.2,1.5,05,temp,CA
2006,64.6,3.9,05,temp,CA
2007,64.1,3.4,05,temp,CA
2008,61.7,1.0,05,temp,CA
2009,66.7,6.0,05,temp,CA
2010,56.9,-3.8,05,temp,CA
2011,57.6,-3.1,05,temp,CA
2012,63.9,3.2,05,temp,CA
2013,63.8,3.1,05,temp,CA
2014,64.6,3.9,05,temp,CA
2015,60.8,0.1,05,temp,CA
2016,62.2,1.5,05,temp,CA
2017,63.4,2.7,05,temp,CA
2018,63.0,2.3,05,temp,CA
2000,72.2,3.9,06,temp,CA
2001,71.4,3.1,06,temp,CA
2002,71.2,2.9,06,temp,CA
2003,71.2,2.9,06,temp,CA
2004,70.4,2.1,06,temp,CA
2005,66.2,-2.1,06,temp,CA
2006,73.2,4.9,06,temp,CA
2007,70.5,2.2,06,temp,CA
2008,71.1,2.8,06,temp,CA
2009,67.5,-0.8,06,temp,CA
2010,69.1,0.8,06,temp,CA
2011,66.9,-1.4,06,temp,CA
2012,69.3,1.0,06,temp,CA
2013,72.4,4.1,06,temp,CA
2014,71.9,3.6,06,temp,CA
2015,74.4,6.1,06,temp,CA
2016,73.5,5.2,06,temp,CA
2017,72.8,4.5,06,temp,CA
2018,71.6,3.3,06,temp,CA
2000,73.5,-1.2,07,temp,CA
2001,74.2,-0.5,07,temp,CA
2002,77.4,2.7,07,temp,CA
2003,78.7,4.0,07,temp,CA
2004,76.1,1.4,07,temp,CA
2005,78.4,3.7,07,temp,CA
2006,79.3,4.6,07,temp,CA
2007,76.9,2.2,07,temp,CA
2008,76.5,1.8,07,temp,CA
2009,77.6,2.9,07,temp,CA
2010,76.1,1.4,07,temp,CA
2011,74.2,-0.5,07,temp,CA
2012,74.7,0.0,07,temp,CA
2013,78.0,3.3,07,temp,CA
2014,78.4,3.7,07,temp,CA
2015,75.0,0.3,07,temp,CA
2016,76.8,2.1,07,temp,CA
2017,78.8,4.1,07,temp,CA
2018,79.7,5.0,07,temp,CA
2000,75.0,1.3,08,temp,CA
2001,76.0,2.3,08,temp,CA
2002,74.4,0.7,08,temp,CA
2003,75.0,1.3,08,temp,CA
2004,74.8,1.1,08,temp,CA
2005,75.8,2.1,08,temp,CA
2006,73.8,0.1,08,temp,CA
2007,76.1,2.4,08,temp,CA
2008,76.6,2.9,08,temp,CA
2009,74.8,1.1,08,temp,CA
2010,73.4,-0.3,08,temp,CA
2011,75.2,1.5,08,temp,CA
2012,77.8,4.1,08,temp,CA
2013,74.4,0.7,08,temp,CA
2014,74.9,1.2,08,temp,CA
2015,76.5,2.8,08,temp,CA
2016,76.2,2.5,08,temp,CA
2017,77.8,4.1,08,temp,CA
2018,76.6,2.9,08,temp,CA
2000,69.1,0.6,09,temp,CA
2001,71.2,2.7,09,temp,CA
2002,70.9,2.4,09,temp,CA
2003,72.9,4.4,09,temp,CA
2004,69.4,0.9,09,temp,CA
2005,66.9,-1.6,09,temp,CA
2006,69.5,1.0,09,temp,CA
2007,67.5,-1.0,09,temp,CA
2008,71.8,3.3,09,temp,CA
2009,73.0,4.5,09,temp,CA
2010,70.4,1.9,09,temp,CA
2011,72.2,3.7,09,temp,CA
2012,73.1,4.6,09,temp,CA
2013,69.3,0.8,09,temp,CA
2014,72.2,3.7,09,temp,CA
2015,72.1,3.6,09,temp,CA
2016,69.5,1.0,09,temp,CA
2017,69.8,1.3,09,temp,CA
2018,71.3,2.8,09,temp,CA
2000,58.4,-1.1,10,temp,CA
2001,63.6,4.1,10,temp,CA
2002,59.4,-0.1,10,temp,CA
2003,65.4,5.9,10,temp,CA
2004,58.2,-1.3,10,temp,CA
2005,59.9,0.4,10,temp,CA
2006,58.8,-0.7,10,temp,CA
2007,58.6,-0.9,10,temp,CA
2008,61.8,2.3,10,temp,CA
2009,58.1,-1.4,10,temp,CA
2010,60.5,1.0,10,temp,CA
2011,61.4,1.9,10,temp,CA
2012,62.2,2.7,10,temp,CA
2013,58.5,-1.0,10,temp,CA
2014,64.4,4.9,10,temp,CA
2015,65.0,5.5,10,temp,CA
2016,60.5,1.0,10,temp,CA
2017,62.0,2.5,10,temp,CA
2018,61.1,1.6,10,temp,CA
2000,46.0,-3.5,11,temp,CA
2001,51.6,2.1,11,temp,CA
2002,52.3,2.8,11,temp,CA
2003,46.8,-2.7,11,temp,CA
2004,47.7,-1.8,11,temp,CA
2005,52.4,2.9,11,temp,CA
2006,51.3,1.8,11,temp,CA
2007,53.3,3.8,11,temp,CA
2008,53.9,4.4,11,temp,CA
2009,50.9,1.4,11,temp,CA
2010,48.6,-0.9,11,temp,CA
2011,48.2,-1.3,11,temp,CA
2012,52.5,3.0,11,temp,CA
2013,51.9,2.4,11,temp,CA
2014,53.1,3.6,11,temp,CA
2015,47.6,-1.9,11,temp,CA
2016,52.8,3.3,11,temp,CA
2017,53.4,3.9,11,temp,CA
2018,53.1,3.6,11,temp,CA
2000,46.5,3.4,12,temp,CA
2001,42.8,-0.3,12,temp,CA
2002,44.0,0.9,12,temp,CA
2003,44.0,0.9,12,temp,CA
2004,44.6,1.5,12,temp,CA
2005,46.1,3.0,12,temp,CA
2006,43.9,0.8,12,temp,CA
2007,41.2,-1.9,12,temp,CA
2008,42.0,-1.1,12,temp,CA
2009,41.8,-1.3,12,temp,CA
2010,45.8,2.7,12,temp,CA
2011,42.8,-0.3,12,temp,CA
2012,43.0,-0.1,12,temp,CA
2013,44.1,1.0,12,temp,CA
2014,46.8,3.7,12,temp,CA
2015,42.3,-0.8,12,temp,CA
2016,43.4,0.3,12,temp,CA
2017,47.5,4.4,12,temp,CA
2018,45.5,2.4,12,temp,CA
2000,29.1,5.4,01,temp,CO
2001,24.7,1.0,01,temp,CO
2002,25.4,1.7,01,temp,CO
2003,31.6,7.9,01,temp,CO
2004,26.2,2.5,01,temp,CO
2005,30.2,6.5,01,temp,CO
2006,29.9,6.2,01,temp,CO
2007,19.4,-4.3,01,temp,CO
2008,20.9,-2.8,01,temp,CO
2009,28.3,4.6,01,temp,CO
2010,26.1,2.4,01,temp,CO
2011,24.0,0.3,01,temp,CO
2012,29.4,5.7,01,temp,CO
2013,22.9,-0.8,01,temp,CO
2014,26.4,2.7,01,temp,CO
2015,29.2,5.5,01,temp,CO
2016,25.6,1.9,01,temp,CO
2017,25.3,1.6,01,temp,CO
2018,29.7,6.0,01,temp,CO
2019,26.2,2.5,01,temp,CO
2000,34.3,6.9,02,temp,CO
2001,28.2,0.8,02,temp,CO
2002,27.1,-0.3,02,temp,CO
2003,26.3,-1.1,02,temp,CO
2004,26.3,-1.1,02,temp,CO
2005,31.3,3.9,02,temp,CO
2006,28.0,0.6,02,temp,CO
2007,27.7,0.3,02,temp,CO
2008,27.6,0.2,02,temp,CO
2009,32.2,4.8,02,temp,CO
2010,24.6,-2.8,02,temp,CO
2011,24.2,-3.2,02,temp,CO
2012,27.4,0.0,02,temp,CO
2013,25.7,-1.7,02,temp,CO
2014,27.6,0.2,02,temp,CO
2015,32.1,4.7,02,temp,CO
2016,32.4,5.0,02,temp,CO
2017,35.4,8.0,02,temp,CO
2018,28.6,1.2,02,temp,CO
2019,24.8,-2.6,02,temp,CO
2000,36.6,2.9,03,temp,CO
2001,36.0,2.3,03,temp,CO
2002,32.0,-1.7,03,temp,CO
2003,36.6,2.9,03,temp,CO
2004,41.8,8.1,03,temp,CO
2005,35.2,1.5,03,temp,CO
2006,34.9,1.2,03,temp,CO
2007,40.5,6.8,03,temp,CO
2008,33.9,0.2,03,temp,CO
2009,37.1,3.4,03,temp,CO
2010,35.2,1.5,03,temp,CO
2011,37.7,4.0,03,temp,CO
2012,41.9,8.2,03,temp,CO
2013,35.0,1.3,03,temp,CO
2014,36.3,2.6,03,temp,CO
2015,40.6,6.9,03,temp,CO
2016,37.9,4.2,03,temp,CO
2017,42.5,8.8,03,temp,CO
2018,37.8,4.1,03,temp,CO
2019,34.0,0.3,03,temp,CO
2000,46.4,3.9,04,temp,CO
2001,45.9,3.4,04,temp,CO
2002,47.3,4.8,04,temp,CO
2003,45.3,2.8,04,temp,CO
2004,44.4,1.9,04,temp,CO
2005,43.4,0.9,04,temp,CO
2006,47.1,4.6,04,temp,CO
2007,43.3,0.8,04,temp,CO
2008,40.9,-1.6,04,temp,CO
2009,42.0,-0.5,04,temp,CO
2010,43.6,1.1,04,temp,CO
2011,43.0,0.5,04,temp,CO
2012,48.2,5.7,04,temp,CO
2013,39.8,-2.7,04,temp,CO
2014,43.3,0.8,04,temp,CO
2015,44.8,2.3,04,temp,CO
2016,43.7,1.2,04,temp,CO
2017,44.3,1.8,04,temp,CO
2018,43.7,1.2,04,temp,CO
2000,56.1,4.3,05,temp,CO
2001,53.9,2.1,05,temp,CO
2002,53.4,1.6,05,temp,CO
2003,53.8,2.0,05,temp,CO
2004,54.8,3.0,05,temp,CO
2005,53.2,1.4,05,temp,CO
2006,55.6,3.8,05,temp,CO
2007,53.5,1.7,05,temp,CO
2008,51.0,-0.8,05,temp,CO
2009,54.5,2.7,05,temp,CO
2010,50.1,-1.7,05,temp,CO
2011,49.3,-2.5,05,temp,CO
2012,55.4,3.6,05,temp,CO
2013,52.8,1.0,05,temp,CO
2014,52.4,0.6,05,temp,CO
2015,49.8,-2.0,05,temp,CO
2016,50.8,-1.0,05,temp,CO
2017,51.5,-0.3,05,temp,CO
2018,57.1,5.3,05,temp,CO
2000,63.0,1.8,06,temp,CO
2001,63.9,2.7,06,temp,CO
2002,67.1,5.9,06,temp,CO
2003,60.1,-1.1,06,temp,CO
2004,60.8,-0.4,06,temp,CO
2005,60.9,-0.3,06,temp,CO
2006,65.7,4.5,06,temp,CO
2007,62.8,1.6,06,temp,CO
2008,61.6,0.4,06,temp,CO
2009,59.8,-1.4,06,temp,CO
2010,64.0,2.8,06,temp,CO
2011,62.9,1.7,06,temp,CO
2012,67.9,6.7,06,temp,CO
2013,65.6,4.4,06,temp,CO
2014,62.5,1.3,06,temp,CO
2015,64.9,3.7,06,temp,CO
2016,66.4,5.2,06,temp,CO
2017,64.8,3.6,06,temp,CO
2018,66.4,5.2,06,temp,CO
2000,69.8,2.7,07,temp,CO
2001,70.2,3.1,07,temp,CO
2002,71.0,3.9,07,temp,CO
2003,72.4,5.3,07,temp,CO
2004,65.9,-1.2,07,temp,CO
2005,70.0,2.9,07,temp,CO
2006,69.6,2.5,07,temp,CO
2007,69.7,2.6,07,temp,CO
2008,69.2,2.1,07,temp,CO
2009,66.9,-0.2,07,temp,CO
2010,68.6,1.5,07,temp,CO
2011,70.0,2.9,07,temp,CO
2012,70.6,3.5,07,temp,CO
2013,68.5,1.4,07,temp,CO
2014,68.4,1.3,07,temp,CO
2015,66.6,-0.5,07,temp,CO
2016,69.2,2.1,07,temp,CO
2017,69.4,2.3,07,temp,CO
2018,69.9,2.8,07,temp,CO
2000,69.0,3.8,08,temp,CO
2001,66.9,1.7,08,temp,CO
2002,66.8,1.6,08,temp,CO
2003,68.4,3.2,08,temp,CO
2004,63.2,-2.0,08,temp,CO
2005,65.0,-0.2,08,temp,CO
2006,65.6,0.4,08,temp,CO
2007,68.8,3.6,08,temp,CO
2008,65.7,0.5,08,temp,CO
2009,64.8,-0.4,08,temp,CO
2010,66.5,1.3,08,temp,CO
2011,69.2,4.0,08,temp,CO
2012,67.7,2.5,08,temp,CO
2013,67.0,1.8,08,temp,CO
2014,64.6,-0.6,08,temp,CO
2015,66.9,1.7,08,temp,CO
2016,64.5,-0.7,08,temp,CO
2017,64.7,-0.5,08,temp,CO
2018,66.2,1.0,08,temp,CO
2000,59.4,2.1,09,temp,CO
2001,60.3,3.0,09,temp,CO
2002,58.4,1.1,09,temp,CO
2003,56.7,-0.6,09,temp,CO
2004,57.7,0.4,09,temp,CO
2005,60.2,2.9,09,temp,CO
2006,53.5,-3.8,09,temp,CO
2007,59.7,2.4,09,temp,CO
2008,57.3,0.0,09,temp,CO
2009,57.6,0.3,09,temp,CO
2010,61.2,3.9,09,temp,CO
2011,58.5,1.2,09,temp,CO
2012,59.5,2.2,09,temp,CO
2013,60.7,3.4,09,temp,CO
2014,60.0,2.7,09,temp,CO
2015,62.6,5.3,09,temp,CO
2016,59.7,2.4,09,temp,CO
2017,59.1,1.8,09,temp,CO
2018,62.0,4.7,09,temp,CO
2000,47.4,0.9,10,temp,CO
2001,47.9,1.4,10,temp,CO
2002,43.2,-3.3,10,temp,CO
2003,51.5,5.0,10,temp,CO
2004,46.8,0.3,10,temp,CO
2005,48.3,1.8,10,temp,CO
2006,44.9,-1.6,10,temp,CO
2007,48.3,1.8,10,temp,CO
2008,47.6,1.1,10,temp,CO
2009,40.8,-5.7,10,temp,CO
2010,49.2,2.7,10,temp,CO
2011,47.1,0.6,10,temp,CO
2012,46.5,0.0,10,temp,CO
2013,44.2,-2.3,10,temp,CO
2014,49.9,3.4,10,temp,CO
2015,51.4,4.9,10,temp,CO
2016,51.8,5.3,10,temp,CO
2017,46.7,0.2,10,temp,CO
2018,45.2,-1.3,10,temp,CO
2000,27.2,-6.3,11,temp,CO
2001,37.9,4.4,11,temp,CO
2002,33.7,0.2,11,temp,CO
2003,33.0,-0.5,11,temp,CO
2004,33.8,0.3,11,temp,CO
2005,37.5,4.0,11,temp,CO
2006,36.5,3.0,11,temp,CO
2007,38.0,4.5,11,temp,CO
2008,38.3,4.8,11,temp,CO
2009,37.8,4.3,11,temp,CO
2010,33.6,0.1,11,temp,CO
2011,34.9,1.4,11,temp,CO
2012,39.4,5.9,11,temp,CO
2013,35.2,1.7,11,temp,CO
2014,33.4,-0.1,11,temp,CO
2015,34.6,1.1,11,temp,CO
2016,40.2,6.7,11,temp,CO
2017,41.3,7.8,11,temp,CO
2018,32.3,-1.2,11,temp,CO
2000,25.7,0.5,12,temp,CO
2001,26.4,1.2,12,temp,CO
2002,27.6,2.4,12,temp,CO
2003,28.6,3.4,12,temp,CO
2004,28.4,3.2,12,temp,CO
2005,26.0,0.8,12,temp,CO
2006,26.8,1.6,12,temp,CO
2007,22.4,-2.8,12,temp,CO
2008,25.3,0.1,12,temp,CO
2009,20.4,-4.8,12,temp,CO
2010,31.1,5.9,12,temp,CO
2011,24.4,-0.8,12,temp,CO
2012,25.9,0.7,12,temp,CO
2013,23.7,-1.5,12,temp,CO
2014,27.9,2.7,12,temp,CO
2015,25.8,0.6,12,temp,CO
2016,25.2,0.0,12,temp,CO
2017,30.1,4.9,12,temp,CO
2018,27.1,1.9,12,temp,CO
2000,25.7,3.7,01,temp,ID
2001,23.0,1.0,01,temp,ID
2002,23.2,1.2,01,temp,ID
2003,31.4,9.4,01,temp,ID
2004,22.8,0.8,01,temp,ID
2005,26.5,4.5,01,temp,ID
2006,27.9,5.9,01,temp,ID
2007,20.7,-1.3,01,temp,ID
2008,19.9,-2.1,01,temp,ID
2009,25.0,3.0,01,temp,ID
2010,28.2,6.2,01,temp,ID
2011,24.0,2.0,01,temp,ID
2012,26.8,4.8,01,temp,ID
2013,20.2,-1.8,01,temp,ID
2014,27.7,5.7,01,temp,ID
2015,28.7,6.7,01,temp,ID
2016,25.8,3.8,01,temp,ID
2017,18.5,-3.5,01,temp,ID
2018,30.5,8.5,01,temp,ID
2019,26.2,4.2,01,temp,ID
2000,32.0,5.6,02,temp,ID
2001,25.1,-1.3,02,temp,ID
