year,value,anomaly,month,type,state
2007,-3.88,-3.89,05,drought,CA
2008,-3.60,-3.61,05,drought,CA
2009,-3.67,-3.68,05,drought,CA
2010,1.50,1.49,05,drought,CA
2011,2.82,2.81,05,drought,CA
2012,-1.96,-1.97,05,drought,CA
2013,-2.98,-2.99,05,drought,CA
2014,-6.05,-6.06,05,drought,CA
2015,-5.11,-5.12,05,drought,CA
2016,-1.89,-1.90,05,drought,CA
2017,-0.22,-0.23,05,drought,CA
2018,-2.42,-2.43,05,drought,CA
2019,2.76,2.75,05,drought,CA
2020,-1.65,-1.66,05,drought,CA
2021,-5.84,-5.85,05,drought,CA
2000,-0.44,-0.53,06,drought,CA
2001,-2.66,-2.75,06,drought,CA
2002,-2.76,-2.85,06,drought,CA
2003,1.53,1.44,06,drought,CA
2004,-2.80,-2.89,06,drought,CA
2005,3.83,3.74,06,drought,CA
2006,-0.14,-0.23,06,drought,CA
2007,-4.28,-4.37,06,drought,CA
2008,-3.98,-4.07,06,drought,CA
2009,-3.39,-3.48,06,drought,CA
2010,1.93,1.84,06,drought,CA
2011,3.42,3.33,06,drought,CA
2012,-1.86,-1.95,06,drought,CA
2013,-3.28,-3.37,06,drought,CA
2014,-6.77,-6.86,06,drought,CA
2015,-5.13,-5.22,06,drought,CA
2016,-1.88,-1.97,06,drought,CA
2017,-0.26,-0.35,06,drought,CA
2018,-2.29,-2.38,06,drought,CA
2019,2.98,2.89,06,drought,CA
2020,-1.49,-1.58,06,drought,CA
2000,-0.80,-0.98,07,drought,CA
2001,-2.79,-2.97,07,drought,CA
2002,-3.07,-3.25,07,drought,CA
2003,-0.19,-0.37,07,drought,CA
2004,-3.26,-3.44,07,drought,CA
2005,4.58,4.40,07,drought,CA
2006,-0.68,-0.86,07,drought,CA
2007,-4.47,-4.65,07,drought,CA
2008,-4.22,-4.40,07,drought,CA
2009,-3.27,-3.45,07,drought,CA
2010,1.94,1.76,07,drought,CA
2011,3.84,3.66,07,drought,CA
2012,-1.74,-1.92,07,drought,CA
2013,-3.51,-3.69,07,drought,CA
2014,-7.01,-7.19,07,drought,CA
2015,-4.85,-5.03,07,drought,CA
2016,-2.30,-2.48,07,drought,CA
2017,-0.75,-0.93,07,drought,CA
2018,-2.41,-2.59,07,drought,CA
2019,-0.09,-0.27,07,drought,CA
2020,-1.59,-1.77,07,drought,CA
2000,-0.79,-0.93,08,drought,CA
2001,-2.89,-3.03,08,drought,CA
2002,-3.28,-3.42,08,drought,CA
2003,-0.01,-0.15,08,drought,CA
2004,-3.23,-3.37,08,drought,CA
2005,4.08,3.94,08,drought,CA
2006,-1.10,-1.24,08,drought,CA
2007,-4.42,-4.56,08,drought,CA
2008,-4.20,-4.34,08,drought,CA
2009,-3.28,-3.42,08,drought,CA
2010,1.53,1.39,08,drought,CA
2011,3.50,3.36,08,drought,CA
2012,-1.58,-1.72,08,drought,CA
2013,-3.23,-3.37,08,drought,CA
2014,-6.35,-6.49,08,drought,CA
2015,-4.75,-4.89,08,drought,CA
2016,-2.55,-2.69,08,drought,CA
2017,-0.98,-1.12,08,drought,CA
2018,-2.71,-2.85,08,drought,CA
2019,-0.34,-0.48,08,drought,CA
2020,-1.89,-2.03,08,drought,CA
2000,-0.83,-1.00,09,drought,CA
2001,-2.82,-2.99,09,drought,CA
2002,-3.37,-3.54,09,drought,CA
2003,-0.40,-0.57,09,drought,CA
2004,-3.26,-3.43,09,drought,CA
2005,3.55,3.38,09,drought,CA
2006,-1.44,-1.61,09,drought,CA
2007,-3.92,-4.09,09,drought,CA
2008,-4.29,-4.46,09,drought,CA
2009,-3.43,-3.60,09,drought,CA
2010,1.04,0.87,09,drought,CA
2011,-0.21,-0.38,09,drought,CA
2012,-1.89,-2.06,09,drought,CA
2013,-2.61,-2.78,09,drought,CA
2014,-5.53,-5.70,09,drought,CA
2015,-4.48,-4.65,09,drought,CA
2016,-2.70,-2.87,09,drought,CA
2017,-0.96,-1.13,09,drought,CA
2018,-2.93,-3.10,09,drought,CA
2019,-0.15,-0.32,09,drought,CA
2020,-2.22,-2.39,09,drought,CA
2000,-0.11,-0.15,10,drought,CA
2001,-3.09,-3.13,10,drought,CA
2002,-3.77,-3.81,10,drought,CA
2003,-1.35,-1.39,10,drought,CA
2004,1.60,1.56,10,drought,CA
2005,3.01,2.97,10,drought,CA
2006,-1.78,-1.82,10,drought,CA
2007,-3.33,-3.37,10,drought,CA
2008,-4.30,-4.34,10,drought,CA
2009,-2.51,-2.55,10,drought,CA
2010,1.99,1.95,10,drought,CA
2011,-0.08,-0.12,10,drought,CA
2012,-1.97,-2.01,10,drought,CA
2013,-2.93,-2.97,10,drought,CA
2014,-5.30,-5.34,10,drought,CA
2015,-4.48,-4.52,10,drought,CA
2016,1.57,1.53,10,drought,CA
2017,-1.55,-1.59,10,drought,CA
2018,-3.04,-3.08,10,drought,CA
2019,-0.82,-0.86,10,drought,CA
2020,-3.10,-3.14,10,drought,CA
2000,-0.76,-0.73,11,drought,CA
2001,-2.24,-2.21,11,drought,CA
2002,0.09,0.12,11,drought,CA
2003,-1.28,-1.25,11,drought,CA
2004,1.26,1.29,11,drought,CA
2005,2.42,2.45,11,drought,CA
2006,-1.91,-1.88,11,drought,CA
2007,-3.88,-3.85,11,drought,CA
2008,-4.13,-4.10,11,drought,CA
2009,-3.00,-2.97,11,drought,CA
2010,1.84,1.87,11,drought,CA
2011,-0.45,-0.42,11,drought,CA
2012,0.24,0.27,11,drought,CA
2013,-3.40,-3.37,11,drought,CA
2014,-5.22,-5.19,11,drought,CA
2015,-4.30,-4.27,11,drought,CA
2016,1.24,1.27,11,drought,CA
2017,-1.41,-1.38,11,drought,CA
2018,-2.79,-2.76,11,drought,CA
2019,-1.29,-1.26,11,drought,CA
2020,-3.44,-3.41,11,drought,CA
2000,-1.93,-1.78,12,drought,CA
2001,-1.41,-1.26,12,drought,CA
2002,1.60,1.75,12,drought,CA
2003,0.66,0.81,12,drought,CA
2004,1.73,1.88,12,drought,CA
2005,3.46,3.61,12,drought,CA
2006,-2.02,-1.87,12,drought,CA
2007,-3.75,-3.60,12,drought,CA
2008,-3.99,-3.84,12,drought,CA
2009,-3.00,-2.85,12,drought,CA
2010,3.14,3.29,12,drought,CA
2011,-1.63,-1.48,12,drought,CA
2012,1.08,1.23,12,drought,CA
2013,-4.37,-4.22,12,drought,CA
2014,-3.98,-3.83,12,drought,CA
2015,-3.57,-3.42,12,drought,CA
2016,1.38,1.53,12,drought,CA
2017,-2.63,-2.48,12,drought,CA
2018,-3.06,-2.91,12,drought,CA
2019,-0.90,-0.75,12,drought,CA
2020,-3.95,-3.80,12,drought,CA
2000,-1.61,-2.00,01,drought,CO
2001,-2.58,-2.97,01,drought,CO
2002,-3.56,-3.95,01,drought,CO
2003,-6.27,-6.66,01,drought,CO
2004,-4.03,-4.42,01,drought,CO
2005,1.66,1.27,01,drought,CO
2006,-0.58,-0.97,01,drought,CO
2007,1.89,1.50,01,drought,CO
2008,1.42,1.03,01,drought,CO
2009,-0.31,-0.70,01,drought,CO
2010,1.25,0.86,01,drought,CO
2011,-0.56,-0.95,01,drought,CO
2012,-0.95,-1.34,01,drought,CO
2013,-6.24,-6.63,01,drought,CO
2014,1.34,0.95,01,drought,CO
2015,-0.29,-0.68,01,drought,CO
2016,2.13,1.74,01,drought,CO
2017,1.01,0.62,01,drought,CO
2018,-2.40,-2.79,01,drought,CO
2019,0.40,0.01,01,drought,CO
2020,-1.18,-1.57,01,drought,CO
2021,-5.72,-6.11,01,drought,CO
2000,-1.69,-2.10,02,drought,CO
2001,-2.55,-2.96,02,drought,CO
2002,-4.22,-4.63,02,drought,CO
2003,-5.83,-6.24,02,drought,CO
2004,-3.71,-4.12,02,drought,CO
2005,1.80,1.39,02,drought,CO
2006,-1.18,-1.59,02,drought,CO
2007,1.83,1.42,02,drought,CO
2008,1.80,1.39,02,drought,CO
2009,-0.61,-1.02,02,drought,CO
2010,1.38,0.97,02,drought,CO
2011,-0.52,-0.93,02,drought,CO
2012,-0.89,-1.30,02,drought,CO
2013,-6.35,-6.76,02,drought,CO
2014,1.31,0.90,02,drought,CO
2015,-0.06,-0.47,02,drought,CO
2016,1.88,1.47,02,drought,CO
2017,-0.18,-0.59,02,drought,CO
2018,-2.71,-3.12,02,drought,CO
2019,0.72,0.31,02,drought,CO
2020,-1.24,-1.65,02,drought,CO
2021,-5.73,-6.14,02,drought,CO
2000,-1.12,-1.50,03,drought,CO
2001,-2.73,-3.11,03,drought,CO
2002,-4.74,-5.12,03,drought,CO
2003,-5.31,-5.69,03,drought,CO
2004,-4.73,-5.11,03,drought,CO
2005,1.80,1.42,03,drought,CO
2006,-1.30,-1.68,03,drought,CO
2007,-0.55,-0.93,03,drought,CO
2008,0.01,-0.37,03,drought,CO
2009,-1.17,-1.55,03,drought,CO
2010,1.53,1.15,03,drought,CO
2011,-1.01,-1.39,03,drought,CO
2012,-2.31,-2.69,03,drought,CO
2013,-6.68,-7.06,03,drought,CO
2014,0.83,0.45,03,drought,CO
2015,-0.92,-1.30,03,drought,CO
2016,1.39,1.01,03,drought,CO
2017,-0.98,-1.36,03,drought,CO
2018,-3.67,-4.05,03,drought,CO
2019,1.72,1.34,03,drought,CO
2020,-1.73,-2.11,03,drought,CO
2021,-5.54,-5.92,03,drought,CO
2000,-1.51,-1.89,04,drought,CO
2001,-2.85,-3.23,04,drought,CO
2002,-5.74,-6.12,04,drought,CO
2003,-5.15,-5.53,04,drought,CO
2004,-3.63,-4.01,04,drought,CO
2005,1.82,1.44,04,drought,CO
2006,-2.16,-2.54,04,drought,CO
2007,-0.29,-0.67,04,drought,CO
2008,-0.19,-0.57,04,drought,CO
2009,0.40,0.02,04,drought,CO
2010,1.68,1.30,04,drought,CO
2011,0.18,-0.20,04,drought,CO
2012,-3.04,-3.42,04,drought,CO
2013,-6.09,-6.47,04,drought,CO
2014,0.43,0.05,04,drought,CO
2015,-0.97,-1.35,04,drought,CO
2016,1.92,1.54,04,drought,CO
2017,0.10,-0.28,04,drought,CO
2018,-3.97,-4.35,04,drought,CO
2019,1.21,0.83,04,drought,CO
2020,-2.36,-2.74,04,drought,CO
2021,-5.64,-6.02,04,drought,CO
2000,-2.22,-2.57,05,drought,CO
2001,-2.28,-2.63,05,drought,CO
2002,-6.79,-7.14,05,drought,CO
2003,-5.01,-5.36,05,drought,CO
2004,-4.47,-4.82,05,drought,CO
2005,1.25,0.90,05,drought,CO
2006,-3.20,-3.55,05,drought,CO
2007,-0.23,-0.58,05,drought,CO
2008,-0.36,-0.71,05,drought,CO
2009,0.17,-0.18,05,drought,CO
2010,1.23,0.88,05,drought,CO
2011,0.80,0.45,05,drought,CO
2012,-4.15,-4.50,05,drought,CO
2013,-6.04,-6.39,05,drought,CO
2014,0.47,0.12,05,drought,CO
2015,2.56,2.21,05,drought,CO
2016,1.93,1.58,05,drought,CO
2017,0.73,0.38,05,drought,CO
2018,-4.63,-4.98,05,drought,CO
2019,2.06,1.71,05,drought,CO
2020,-3.28,-3.63,05,drought,CO
2021,-4.57,-4.92,05,drought,CO
2000,-2.62,-2.89,06,drought,CO
2001,-2.67,-2.94,06,drought,CO
2002,-7.84,-8.11,06,drought,CO
2003,-4.21,-4.48,06,drought,CO
2004,0.05,-0.22,06,drought,CO
2005,1.74,1.47,06,drought,CO
2006,-4.17,-4.44,06,drought,CO
2007,-0.32,-0.59,06,drought,CO
2008,-0.55,-0.82,06,drought,CO
2009,1.12,0.85,06,drought,CO
2010,1.05,0.78,06,drought,CO
2011,0.45,0.18,06,drought,CO
2012,-5.67,-5.94,06,drought,CO
2013,-6.71,-6.98,06,drought,CO
2014,0.18,-0.09,06,drought,CO
2015,2.71,2.44,06,drought,CO
2016,-0.08,-0.35,06,drought,CO
2017,0.06,-0.21,06,drought,CO
2018,-5.63,-5.90,06,drought,CO
2019,2.31,2.04,06,drought,CO
2020,-3.86,-4.13,06,drought,CO
2000,-3.14,-3.59,07,drought,CO
2001,-2.46,-2.91,07,drought,CO
2002,-9.00,-9.45,07,drought,CO
2003,-4.86,-5.31,07,drought,CO
2004,0.18,-0.27,07,drought,CO
2005,-0.64,-1.09,07,drought,CO
2006,-0.04,-0.49,07,drought,CO
2007,-0.39,-0.84,07,drought,CO
2008,-1.06,-1.51,07,drought,CO
2009,1.63,1.18,07,drought,CO
2010,1.19,0.74,07,drought,CO
2011,0.84,0.39,07,drought,CO
2012,-6.00,-6.45,07,drought,CO
2013,-6.40,-6.85,07,drought,CO
2014,0.66,0.21,07,drought,CO
2015,3.10,2.65,07,drought,CO
2016,-0.43,-0.88,07,drought,CO
2017,0.70,0.25,07,drought,CO
2018,-5.97,-6.42,07,drought,CO
2019,2.15,1.70,07,drought,CO
2020,-4.44,-4.89,07,drought,CO
2000,-3.22,-3.71,08,drought,CO
2001,-2.38,-2.87,08,drought,CO
