date,acre_feet,capacity
01-Jan-2000,51610,74000
02-Jan-2000,51486
03-Jan-2000,51362
04-Jan-2000,51362
05-Jan-2000,51424
06-Jan-2000,51486
07-Jan-2000,51548
08-Jan-2000,51610
09-Jan-2000,51672
10-Jan-2000,51735
11-Jan-2000,51797
12-Jan-2000,51859
13-Jan-2000,51921
14-Jan-2000,51984
15-Jan-2000,52108
16-Jan-2000,52171
17-Jan-2000,52233
18-Jan-2000,52358
19-Jan-2000,52608
20-Jan-2000,52983
21-Jan-2000,53234
22-Jan-2000,53612
23-Jan-2000,53864
24-Jan-2000,53991
25-Jan-2000,54117
26-Jan-2000,54371
27-Jan-2000,54499
28-Jan-2000,54562
29-Jan-2000,54499
30-Jan-2000,54435
31-Jan-2000,54371
01-Feb-2000,54308
02-Feb-2000,54308
03-Feb-2000,54308
04-Feb-2000,54371
05-Feb-2000,54371
06-Feb-2000,54371
07-Feb-2000,54435
08-Feb-2000,54626
09-Feb-2000,54882
10-Feb-2000,55010
11-Feb-2000,55138
12-Feb-2000,55395
13-Feb-2000,55653
14-Feb-2000,55782
15-Feb-2000,55911
16-Feb-2000,56041
17-Feb-2000,56106
18-Feb-2000,56171
19-Feb-2000,56106
20-Feb-2000,56106
21-Feb-2000,56041
22-Feb-2000,56041
23-Feb-2000,56171
24-Feb-2000,56171
25-Feb-2000,56171
26-Feb-2000,56041
27-Feb-2000,55911
28-Feb-2000,55782
29-Feb-2000,55653
01-Mar-2000,55588
02-Mar-2000,55395
03-Mar-2000,55266
04-Mar-2000,55074
05-Mar-2000,54946
06-Mar-2000,54818
07-Mar-2000,54626
08-Mar-2000,54499
09-Mar-2000,54371
10-Mar-2000,54244
11-Mar-2000,54117
12-Mar-2000,54054
13-Mar-2000,53864
14-Mar-2000,53612
15-Mar-2000,53549
16-Mar-2000,53486
17-Mar-2000,53360
18-Mar-2000,53172
19-Mar-2000,52983
20-Mar-2000,52858
21-Mar-2000,52733
22-Mar-2000,52608
23-Mar-2000,52358
24-Mar-2000,52108
25-Mar-2000,51921
26-Mar-2000,51735
27-Mar-2000,51610
28-Mar-2000,51486
29-Mar-2000,51362
30-Mar-2000,51238
31-Mar-2000,51176
01-Apr-2000,51114
02-Apr-2000,50990
03-Apr-2000,50866
04-Apr-2000,50743
05-Apr-2000,50743
06-Apr-2000,51176
07-Apr-2000,51176
08-Apr-2000,51362
09-Apr-2000,51486
10-Apr-2000,51672
11-Apr-2000,51859
12-Apr-2000,51984
13-Apr-2000,52108
14-Apr-2000,52171
15-Apr-2000,52608
16-Apr-2000,52858
17-Apr-2000,53109
18-Apr-2000,53360
19-Apr-2000,53612
20-Apr-2000,53864
21-Apr-2000,53991
22-Apr-2000,54117
23-Apr-2000,54244
24-Apr-2000,54499
25-Apr-2000,54754
26-Apr-2000,55010
27-Apr-2000,55266
28-Apr-2000,55524
29-Apr-2000,55847
30-Apr-2000,56106
01-May-2000,56953
02-May-2000,57215
03-May-2000,57347
04-May-2000,57478
05-May-2000,57610
06-May-2000,57742
07-May-2000,57874
08-May-2000,58139
09-May-2000,58405
10-May-2000,58672
11-May-2000,59073
12-May-2000,59341
13-May-2000,59610
14-May-2000,59880
15-May-2000,60015
16-May-2000,60083
17-May-2000,60353
18-May-2000,60353
19-May-2000,60557
20-May-2000,60624
21-May-2000,60760
22-May-2000,60760
23-May-2000,60624
24-May-2000,60557
25-May-2000,60692
26-May-2000,61235
27-May-2000,61576
28-May-2000,61916
29-May-2000,62121
30-May-2000,62257
31-May-2000,62121
01-Jun-2000,61984
02-Jun-2000,61848
03-Jun-2000,61712
04-Jun-2000,61167
05-Jun-2000,60489
06-Jun-2000,59812
07-Jun-2000,59274
08-Jun-2000,58872
09-Jun-2000,58605
10-Jun-2000,58605
11-Jun-2000,58472
12-Jun-2000,58472
13-Jun-2000,58472
14-Jun-2000,58472
15-Jun-2000,58339
16-Jun-2000,58339
17-Jun-2000,58206
18-Jun-2000,58206
19-Jun-2000,58073
