date,acre_feet
01-Jan-2000,21434836
02-Jan-2000,21426035
03-Jan-2000,21415807
04-Jan-2000,21399684
05-Jan-2000,21393824
06-Jan-2000,21376286
07-Jan-2000,21360186
08-Jan-2000,21344131
09-Jan-2000,21332435
10-Jan-2000,21316360
11-Jan-2000,21304711
12-Jan-2000,21295950
13-Jan-2000,21290111
14-Jan-2000,21281355
15-Jan-2000,21272638
16-Jan-2000,21269721
17-Jan-2000,21259513
18-Jan-2000,21252224
19-Jan-2000,21243480
20-Jan-2000,21231860
21-Jan-2000,21223122
22-Jan-2000,21218754
23-Jan-2000,21211476
24-Jan-2000,21205654
25-Jan-2000,21199869
26-Jan-2000,21182415
27-Jan-2000,21179507
28-Jan-2000,21166461
29-Jan-2000,21160648
30-Jan-2000,21151932
31-Jan-2000,21137411
01-Feb-2000,21135959
02-Feb-2000,21127286
03-Feb-2000,21120030
04-Feb-2000,21111326
05-Feb-2000,21106975
06-Feb-2000,21101175
07-Feb-2000,21086715
08-Feb-2000,21078021
09-Feb-2000,21070778
10-Feb-2000,21062089
11-Feb-2000,21057781
12-Feb-2000,21054886
13-Feb-2000,21047649
14-Feb-2000,21040414
15-Feb-2000,21038967
16-Feb-2000,21031734
17-Feb-2000,21018755
18-Feb-2000,21015864
19-Feb-2000,21014419
20-Feb-2000,21002857
21-Feb-2000,20985559
22-Feb-2000,20991300
23-Feb-2000,20985542
24-Feb-2000,20971122
25-Feb-2000,20974009
26-Feb-2000,20965350
27-Feb-2000,20961021
28-Feb-2000,20955251
29-Feb-2000,20948074
01-Mar-2000,20943748
02-Mar-2000,20936540
03-Mar-2000,20927892
04-Mar-2000,20927892
05-Mar-2000,20919247
06-Mar-2000,20917807
07-Mar-2000,20900561
08-Mar-2000,20891924
09-Mar-2000,20889046
10-Mar-2000,20886168
11-Mar-2000,20878974
12-Mar-2000,20878974
13-Mar-2000,20873255
14-Mar-2000,20866065
15-Mar-2000,20861752
16-Mar-2000,20850253
17-Mar-2000,20843068
18-Mar-2000,20835921
19-Mar-2000,20828740
20-Mar-2000,20837357
21-Mar-2000,20820125
22-Mar-2000,20808644
23-Mar-2000,20798636
24-Mar-2000,20800070
25-Mar-2000,20800070
26-Mar-2000,20807209
27-Mar-2000,20801505
28-Mar-2000,20808644
29-Mar-2000,20805809
30-Mar-2000,20815819
31-Mar-2000,20818690
01-Apr-2000,20805809
02-Apr-2000,20817254
03-Apr-2000,20821561
04-Apr-2000,20825868
05-Apr-2000,20831612
06-Apr-2000,20824432
07-Apr-2000,20821561
08-Apr-2000,20805809
09-Apr-2000,20791465
10-Apr-2000,20782862
11-Apr-2000,20771395
12-Apr-2000,20761401
13-Apr-2000,20751375
14-Apr-2000,20739922
15-Apr-2000,20738490
16-Apr-2000,20728508
17-Apr-2000,20725646
18-Apr-2000,20718494
19-Apr-2000,20715633
20-Apr-2000,20709913
21-Apr-2000,20702765
22-Apr-2000,20701336
23-Apr-2000,20692796
24-Apr-2000,20691367
25-Apr-2000,20684223
26-Apr-2000,20685652
27-Apr-2000,20678510
28-Apr-2000,20678510
29-Apr-2000,20664231
30-Apr-2000,20674225
01-May-2000,20684223
02-May-2000,20685652
03-May-2000,20662838
04-May-2000,20644288
05-May-2000,20630028
06-May-2000,20614384
07-May-2000,20630028
08-May-2000,20648568
09-May-2000,20669942
10-May-2000,20692796
11-May-2000,20724216
12-May-2000,20749943
13-May-2000,20765699
14-May-2000,20785729
15-May-2000,20801505
16-May-2000,20812949
17-May-2000,20818690
18-May-2000,20830176
19-May-2000,20834484
20-May-2000,20838793
21-May-2000,20840230
22-May-2000,20845942
23-May-2000,20848816
24-May-2000,20847379
25-May-2000,20857439
26-May-2000,20874694
27-May-2000,20896242
28-May-2000,20930775
29-May-2000,20968236
30-May-2000,21002857
31-May-2000,21044755
01-Jun-2000,21096826
02-Jun-2000,21157743
03-Jun-2000,21218754
04-Jun-2000,21279896
05-Jun-2000,21335358
06-Jun-2000,21385071
07-Jun-2000,21436303
08-Jun-2000,21477377
09-Jun-2000,21508212
10-Jun-2000,21544971
11-Jun-2000,21574405
12-Jun-2000,21603905
13-Jun-2000,21627491
14-Jun-2000,21646663
15-Jun-2000,21667362
16-Jun-2000,21680640
17-Jun-2000,21685079
18-Jun-2000,21696921
19-Jun-2000,21704325
20-Jun-2000,21707287
21-Jun-2000,21711730
22-Jun-2000,21719102
23-Jun-2000,21727993
24-Jun-2000,21726511
25-Jun-2000,21741336
26-Jun-2000,21744301
27-Jun-2000,21739853
28-Jun-2000,21744301
29-Jun-2000,21750234
30-Jun-2000,21757615
01-Jul-2000,21751717
02-Jul-2000,21753200
03-Jul-2000,21748751
04-Jul-2000,21742818
05-Jul-2000,21739853
06-Jul-2000,21732440
07-Jul-2000,21738370
08-Jul-2000,21726511
09-Jul-2000,21727993
10-Jul-2000,21719102
11-Jul-2000,21716175
12-Jul-2000,21708768
13-Jul-2000,21704325
14-Jul-2000,21702844
15-Jul-2000,21696921
16-Jul-2000,21686571
17-Jul-2000,21673278
18-Jul-2000,21670320
19-Jul-2000,21662925
20-Jul-2000,21655532
21-Jul-2000,21652575
22-Jul-2000,21643707
23-Jul-2000,21633400
24-Jul-2000,21633400
25-Jul-2000,21624538
26-Jul-2000,21611249
27-Jul-2000,21603905
28-Jul-2000,21590627
29-Jul-2000,21589152
