date,acre_feet,capacity
01-Jan-2000,69709,125400
02-Jan-2000,69775
03-Jan-2000,69797
04-Jan-2000,69863
05-Jan-2000,69907
06-Jan-2000,69951
07-Jan-2000,70017
08-Jan-2000,70061
09-Jan-2000,70127
10-Jan-2000,70193
11-Jan-2000,70237
12-Jan-2000,70303
13-Jan-2000,70347
14-Jan-2000,70391
15-Jan-2000,70458
16-Jan-2000,70502
17-Jan-2000,70591
18-Jan-2000,70656
19-Jan-2000,70656
20-Jan-2000,70701
21-Jan-2000,70745
22-Jan-2000,70789
23-Jan-2000,70811
24-Jan-2000,70878
25-Jan-2000,71011
26-Jan-2000,71033
27-Jan-2000,71077
28-Jan-2000,71100
29-Jan-2000,71144
30-Jan-2000,71188
31-Jan-2000,71255
01-Feb-2000,71277
02-Feb-2000,71277
03-Feb-2000,71277
04-Feb-2000,71277
05-Feb-2000,71322
06-Feb-2000,71365
07-Feb-2000,71388
08-Feb-2000,71410
09-Feb-2000,71521
10-Feb-2000,71566
11-Feb-2000,71632
12-Feb-2000,71744
13-Feb-2000,71789
14-Feb-2000,71855
15-Feb-2000,71855
16-Feb-2000,71966
17-Feb-2000,72033
18-Feb-2000,72078
19-Feb-2000,72123
20-Feb-2000,72189
21-Feb-2000,72279
22-Feb-2000,72324
23-Feb-2000,72436
24-Feb-2000,72524
25-Feb-2000,72592
26-Feb-2000,72614
27-Feb-2000,72682
28-Feb-2000,72749
29-Feb-2000,72793
01-Mar-2000,72906
02-Mar-2000,72951
03-Mar-2000,73018
04-Mar-2000,73085
05-Mar-2000,73310
06-Mar-2000,73513
07-Mar-2000,73625
08-Mar-2000,73760
09-Mar-2000,73828
10-Mar-2000,73896
11-Mar-2000,73963
12-Mar-2000,74031
13-Mar-2000,74098
14-Mar-2000,74211
15-Mar-2000,74301
16-Mar-2000,74370
17-Mar-2000,74482
18-Mar-2000,74551
19-Mar-2000,74663
20-Mar-2000,75026
21-Mar-2000,75139
22-Mar-2000,75253
23-Mar-2000,75343
24-Mar-2000,75457
25-Mar-2000,75594
26-Mar-2000,75776
27-Mar-2000,75957
28-Mar-2000,76163
29-Mar-2000,76369
30-Mar-2000,76597
31-Mar-2000,76895
01-Apr-2000,76964
02-Apr-2000,77238
03-Apr-2000,77400
04-Apr-2000,77583
05-Apr-2000,77837
06-Apr-2000,78205
07-Apr-2000,78645
08-Apr-2000,78922
09-Apr-2000,79386
10-Apr-2000,79944
11-Apr-2000,80457
12-Apr-2000,80948
13-Apr-2000,81558
14-Apr-2000,82357
15-Apr-2000,82970
16-Apr-2000,83396
17-Apr-2000,84036
18-Apr-2000,84700
19-Apr-2000,85177
20-Apr-2000,85917
21-Apr-2000,86586
22-Apr-2000,87211
23-Apr-2000,87909
24-Apr-2000,88897
25-Apr-2000,90012
26-Apr-2000,91278
27-Apr-2000,92894
28-Apr-2000,94273
29-Apr-2000,95437
30-Apr-2000,96382
01-May-2000,96133
02-May-2000,96930
03-May-2000,98433
04-May-2000,99515
05-May-2000,101283
06-May-2000,103391
07-May-2000,105129
08-May-2000,106643
09-May-2000,108294
10-May-2000,109175
11-May-2000,109981
12-May-2000,110997
13-May-2000,111755
14-May-2000,112070
15-May-2000,112226
16-May-2000,112305
17-May-2000,112568
18-May-2000,112463
19-May-2000,112305
20-May-2000,111886
21-May-2000,111571
22-May-2000,111703
23-May-2000,112331
24-May-2000,113670
25-May-2000,115380
26-May-2000,116964
27-May-2000,118182
28-May-2000,119140
29-May-2000,120423
30-May-2000,121445
31-May-2000,122093
01-Jun-2000,122553
02-Jun-2000,122796
03-Jun-2000,122933
04-Jun-2000,122905
05-Jun-2000,122851
06-Jun-2000,122635
07-Jun-2000,122418
08-Jun-2000,122174
09-Jun-2000,122065
10-Jun-2000,121823
11-Jun-2000,121203
12-Jun-2000,120558
13-Jun-2000,119968
14-Jun-2000,119379
15-Jun-2000,118661
16-Jun-2000,117944
17-Jun-2000,117176
18-Jun-2000,116409
19-Jun-2000,115539
20-Jun-2000,114669
21-Jun-2000,113775
22-Jun-2000,112803
23-Jun-2000,112017
24-Jun-2000,111050
25-Jun-2000,110162
26-Jun-2000,108709
27-Jun-2000,108346
28-Jun-2000,107390
29-Jun-2000,106334
30-Jun-2000,105256
01-Jul-2000,104360
02-Jul-2000,103340
03-Jul-2000,102222
04-Jul-2000,101385
05-Jul-2000,100348
06-Jul-2000,99540
07-Jul-2000,98609
08-Jul-2000,97580
09-Jul-2000,96332
10-Jul-2000,95288
11-Jul-2000,94249
12-Jul-2000,93189
13-Jul-2000,92109
14-Jul-2000,91132
15-Jul-2000,90037
