date,acre_feet,capacity
01-Jan-2000,9029,12168
02-Jan-2000,9068
03-Jan-2000,9116
04-Jan-2000,9181
05-Jan-2000,9271
06-Jan-2000,9356
07-Jan-2000,9441
08-Jan-2000,9520
09-Jan-2000,9614
10-Jan-2000,9704
11-Jan-2000,9787
12-Jan-2000,9868
13-Jan-2000,9955
14-Jan-2000,10034
15-Jan-2000,10112
16-Jan-2000,10213
17-Jan-2000,10287
18-Jan-2000,10392
19-Jan-2000,10472
20-Jan-2000,10553
21-Jan-2000,10650
22-Jan-2000,10731
23-Jan-2000,10810
24-Jan-2000,10892
25-Jan-2000,10974
26-Jan-2000,11070
27-Jan-2000,11150
28-Jan-2000,11220
29-Jan-2000,11310
30-Jan-2000,11384
31-Jan-2000,11455
01-Feb-2000,11537
02-Feb-2000,11615
03-Feb-2000,11701
04-Feb-2000,11779
05-Feb-2000,11859
06-Feb-2000,11938
07-Feb-2000,12028
08-Feb-2000,12102
09-Feb-2000,12196
10-Feb-2000,12277
11-Feb-2000,12372
12-Feb-2000,12464
13-Feb-2000,12557
14-Feb-2000,12628
15-Feb-2000,12714
16-Feb-2000,12790
17-Feb-2000,12866
18-Feb-2000,12891
19-Feb-2000,12916
20-Feb-2000,12916
21-Feb-2000,12920
22-Feb-2000,12931
23-Feb-2000,12934
24-Feb-2000,12938
25-Feb-2000,12945
26-Feb-2000,12942
27-Feb-2000,12938
28-Feb-2000,12938
29-Feb-2000,12942
01-Mar-2000,12931
02-Mar-2000,12942
03-Mar-2000,12949
04-Mar-2000,12934
05-Mar-2000,12938
06-Mar-2000,12931
07-Mar-2000,12945
08-Mar-2000,12938
09-Mar-2000,12945
10-Mar-2000,12949
11-Mar-2000,12934
12-Mar-2000,12942
13-Mar-2000,12945
14-Mar-2000,12942
15-Mar-2000,12945
16-Mar-2000,12934
17-Mar-2000,12931
18-Mar-2000,12938
19-Mar-2000,12927
20-Mar-2000,12942
21-Mar-2000,12949
22-Mar-2000,12949
23-Mar-2000,12945
24-Mar-2000,12963
25-Mar-2000,12956
26-Mar-2000,12956
27-Mar-2000,12949
28-Mar-2000,12960
29-Mar-2000,12952
30-Mar-2000,12967
31-Mar-2000,12949
01-Apr-2000,12916
02-Apr-2000,12902
03-Apr-2000,12884
04-Apr-2000,12884
05-Apr-2000,12898
06-Apr-2000,12909
07-Apr-2000,12913
08-Apr-2000,12920
09-Apr-2000,12923
10-Apr-2000,12909
11-Apr-2000,12815
12-Apr-2000,12786
13-Apr-2000,12764
14-Apr-2000,12750
15-Apr-2000,12754
16-Apr-2000,12739
17-Apr-2000,12721
18-Apr-2000,12725
19-Apr-2000,12736
20-Apr-2000,12707
21-Apr-2000,12696
22-Apr-2000,12700
23-Apr-2000,12693
24-Apr-2000,12667
25-Apr-2000,12624
26-Apr-2000,12582
27-Apr-2000,12535
28-Apr-2000,12489
29-Apr-2000,12446
30-Apr-2000,12404
01-May-2000,12344
02-May-2000,12273
03-May-2000,12221
04-May-2000,12189
05-May-2000,12157
06-May-2000,12143
07-May-2000,12143
08-May-2000,12157
09-May-2000,12133
10-May-2000,12074
11-May-2000,12011
12-May-2000,11945
13-May-2000,11869
14-May-2000,11783
15-May-2000,11697
16-May-2000,11605
17-May-2000,11520
18-May-2000,11435
19-May-2000,11364
20-May-2000,11270
21-May-2000,11170
22-May-2000,11077
23-May-2000,10981
24-May-2000,10889
25-May-2000,10800
26-May-2000,10725
27-May-2000,10627
28-May-2000,10527
29-May-2000,10431
30-May-2000,10335
31-May-2000,10236
01-Jun-2000,10138
02-Jun-2000,10040
03-Jun-2000,9946
04-Jun-2000,9852
05-Jun-2000,9756
06-Jun-2000,9651
07-Jun-2000,9559
08-Jun-2000,9459
09-Jun-2000,9356
10-Jun-2000,9256
11-Jun-2000,9160
12-Jun-2000,9062
13-Jun-2000,8961
14-Jun-2000,8873
15-Jun-2000,8791
16-Jun-2000,8706
17-Jun-2000,8619
18-Jun-2000,8538
19-Jun-2000,8513
20-Jun-2000,
21-Jun-2000,
22-Jun-2000,
23-Jun-2000,
24-Jun-2000,
25-Jun-2000,
26-Jun-2000,
27-Jun-2000,
28-Jun-2000,
29-Jun-2000,13474
30-Jun-2000,11910
01-Jul-2000,11917
02-Jul-2000,11910
03-Jul-2000,11914
04-Jul-2000,11910
05-Jul-2000,11897
06-Jul-2000,11907
07-Jul-2000,11924
08-Jul-2000,11917
09-Jul-2000,11904
10-Jul-2000,11914
11-Jul-2000,11907
12-Jul-2000,11910
13-Jul-2000,11924
14-Jul-2000,11917
15-Jul-2000,11910
16-Jul-2000,11931
17-Jul-2000,11869
18-Jul-2000,11886
19-Jul-2000,11900
