date,acre_feet
01-Jan-2000,44175
02-Jan-2000,44175
03-Jan-2000,44175
04-Jan-2000,44175
05-Jan-2000,44175
06-Jan-2000,44175
07-Jan-2000,44175
08-Jan-2000,44175
09-Jan-2000,44175
10-Jan-2000,44175
11-Jan-2000,44175
12-Jan-2000,44533
13-Jan-2000,44354
14-Jan-2000,44354
15-Jan-2000,44354
16-Jan-2000,44354
17-Jan-2000,44354
18-Jan-2000,44354
19-Jan-2000,44533
20-Jan-2000,44712
21-Jan-2000,44891
22-Jan-2000,44891
23-Jan-2000,44891
24-Jan-2000,44891
25-Jan-2000,44891
26-Jan-2000,45072
27-Jan-2000,45072
28-Jan-2000,45072
29-Jan-2000,45072
30-Jan-2000,45072
31-Jan-2000,44891
01-Feb-2000,44891
02-Feb-2000,44891
03-Feb-2000,44712
04-Feb-2000,44712
05-Feb-2000,44712
06-Feb-2000,44533
07-Feb-2000,44533
08-Feb-2000,44533
09-Feb-2000,44533
10-Feb-2000,44354
11-Feb-2000,44533
12-Feb-2000,44712
13-Feb-2000,45252
14-Feb-2000,45614
15-Feb-2000,46160
16-Feb-2000,46526
17-Feb-2000,46893
18-Feb-2000,47262
19-Feb-2000,47632
20-Feb-2000,47818
21-Feb-2000,48004
22-Feb-2000,48377
23-Feb-2000,48940
24-Feb-2000,49317
25-Feb-2000,49885
26-Feb-2000,50076
27-Feb-2000,50457
28-Feb-2000,50648
29-Feb-2000,50648
01-Mar-2000,51611
02-Mar-2000,51999
03-Mar-2000,52388
04-Mar-2000,52584
05-Mar-2000,53171
06-Mar-2000,53566
07-Mar-2000,53962
08-Mar-2000,54160
09-Mar-2000,54558
10-Mar-2000,54758
11-Mar-2000,54958
12-Mar-2000,54958
13-Mar-2000,54958
14-Mar-2000,54958
15-Mar-2000,54958
16-Mar-2000,54958
17-Mar-2000,54958
18-Mar-2000,54958
19-Mar-2000,54958
20-Mar-2000,54958
21-Mar-2000,54958
22-Mar-2000,54958
23-Mar-2000,54958
24-Mar-2000,54958
25-Mar-2000,54958
26-Mar-2000,54958
27-Mar-2000,54958
28-Mar-2000,54958
29-Mar-2000,55359
30-Mar-2000,55359
31-Mar-2000,55762
01-Apr-2000,55762
02-Apr-2000,55964
03-Apr-2000,55964
04-Apr-2000,56165
05-Apr-2000,56368
06-Apr-2000,56775
07-Apr-2000,57183
08-Apr-2000,57593
09-Apr-2000,58005
10-Apr-2000,58210
11-Apr-2000,59040
12-Apr-2000,59666
13-Apr-2000,60295
14-Apr-2000,61353
15-Apr-2000,62853
16-Apr-2000,63720
17-Apr-2000,64376
18-Apr-2000,65255
19-Apr-2000,66141
20-Apr-2000,66810
21-Apr-2000,67485
22-Apr-2000,68389
23-Apr-2000,69300
24-Apr-2000,70218
25-Apr-2000,70912
26-Apr-2000,71609
27-Apr-2000,72312
28-Apr-2000,73017
29-Apr-2000,73490
30-Apr-2000,74202
01-May-2000,74680
02-May-2000,75158
03-May-2000,75398
04-May-2000,75639
05-May-2000,75880
06-May-2000,76606
07-May-2000,77335
08-May-2000,77824
09-May-2000,78315
10-May-2000,78315
11-May-2000,78807
12-May-2000,79054
13-May-2000,79301
14-May-2000,79549
15-May-2000,79797
16-May-2000,79797
17-May-2000,80046
18-May-2000,80046
19-May-2000,79797
20-May-2000,79797
21-May-2000,79549
22-May-2000,79549
23-May-2000,79301
24-May-2000,79054
25-May-2000,79054
26-May-2000,79054
27-May-2000,79054
28-May-2000,79054
29-May-2000,79054
30-May-2000,78807
31-May-2000,78807
01-Jun-2000,78560
02-Jun-2000,78069
03-Jun-2000,77824
04-Jun-2000,77335
05-Jun-2000,76849
06-Jun-2000,76363
07-Jun-2000,75880
08-Jun-2000,75398
09-Jun-2000,74918
10-Jun-2000,74440
11-Jun-2000,73964
12-Jun-2000,73490
13-Jun-2000,73017
14-Jun-2000,72546
15-Jun-2000,72077
16-Jun-2000,71609
17-Jun-2000,70912
18-Jun-2000,70449
19-Jun-2000,69759
20-Jun-2000,69300
21-Jun-2000,68616
22-Jun-2000,68162
23-Jun-2000,67259
24-Jun-2000,66588
25-Jun-2000,65476
26-Jun-2000,64376
27-Jun-2000,63286
28-Jun-2000,61994
29-Jun-2000,61141
30-Jun-2000,60443
01-Jul-2000,59040
02-Jul-2000,58417
03-Jul-2000,57799
04-Jul-2000,56979
05-Jul-2000,56368
06-Jul-2000,55762
07-Jul-2000,55158
08-Jul-2000,54359
09-Jul-2000,53764
10-Jul-2000,53171
11-Jul-2000,52779
12-Jul-2000,52193
13-Jul-2000,51611
14-Jul-2000,51844
15-Jul-2000,51187
16-Jul-2000,50630
17-Jul-2000,50095
18-Jul-2000,49583
19-Jul-2000,48997
20-Jul-2000,48434
21-Jul-2000,47837
22-Jul-2000,47244
23-Jul-2000,46618
24-Jul-2000,45997
25-Jul-2000,45361
26-Jul-2000,44766
27-Jul-2000,44104
28-Jul-2000,43535
29-Jul-2000,42971
30-Jul-2000,42409
31-Jul-2000,41835
01-Aug-2000,41265
02-Aug-2000,40698
03-Aug-2000,40136
04-Aug-2000,39628
05-Aug-2000,39141
