date,acre_feet
01-Jan-2000,3165
02-Jan-2000,3165
03-Jan-2000,3165
04-Jan-2000,3165
05-Jan-2000,3165
06-Jan-2000,3325
07-Jan-2000,3325
08-Jan-2000,3325
09-Jan-2000,3325
10-Jan-2000,3325
11-Jan-2000,3325
12-Jan-2000,3325
13-Jan-2000,3325
14-Jan-2000,3325
15-Jan-2000,3325
16-Jan-2000,3325
17-Jan-2000,3325
18-Jan-2000,3492
19-Jan-2000,3492
20-Jan-2000,3492
21-Jan-2000,3492
22-Jan-2000,3492
23-Jan-2000,3492
24-Jan-2000,3492
25-Jan-2000,3666
26-Jan-2000,3666
27-Jan-2000,3666
28-Jan-2000,3666
29-Jan-2000,3666
30-Jan-2000,3666
31-Jan-2000,3666
01-Feb-2000,3666
02-Feb-2000,3666
03-Feb-2000,3666
04-Feb-2000,3666
05-Feb-2000,3849
06-Feb-2000,3849
07-Feb-2000,3849
08-Feb-2000,3849
09-Feb-2000,3849
10-Feb-2000,3849
11-Feb-2000,3849
12-Feb-2000,3849
13-Feb-2000,4042
14-Feb-2000,4042
15-Feb-2000,4042
16-Feb-2000,4042
17-Feb-2000,4245
18-Feb-2000,4245
19-Feb-2000,4245
20-Feb-2000,4245
21-Feb-2000,4245
22-Feb-2000,4245
23-Feb-2000,4463
24-Feb-2000,4463
25-Feb-2000,4463
26-Feb-2000,4463
27-Feb-2000,4463
28-Feb-2000,4697
29-Feb-2000,4697
01-Mar-2000,4697
02-Mar-2000,4697
03-Mar-2000,4697
04-Mar-2000,4697
05-Mar-2000,4697
06-Mar-2000,4697
07-Mar-2000,4697
08-Mar-2000,4950
09-Mar-2000,4950
10-Mar-2000,4950
11-Mar-2000,4950
12-Mar-2000,4950
13-Mar-2000,4950
14-Mar-2000,4950
15-Mar-2000,4950
16-Mar-2000,4950
17-Mar-2000,4950
18-Mar-2000,5227
19-Mar-2000,5227
20-Mar-2000,5227
21-Mar-2000,5227
22-Mar-2000,5227
23-Mar-2000,5227
24-Mar-2000,5227
25-Mar-2000,5227
26-Mar-2000,5227
27-Mar-2000,5227
28-Mar-2000,5227
29-Mar-2000,5227
30-Mar-2000,5227
31-Mar-2000,5227
01-Apr-2000,5227
02-Apr-2000,5227
03-Apr-2000,5374
04-Apr-2000,5374
05-Apr-2000,5374
06-Apr-2000,5374
07-Apr-2000,5374
08-Apr-2000,5374
09-Apr-2000,5374
10-Apr-2000,5374
11-Apr-2000,5374
