date,acre_feet,capacity
01-Jan-2000,4143,8730
02-Jan-2000,
03-Jan-2000,4143
04-Jan-2000,
05-Jan-2000,
06-Jan-2000,
07-Jan-2000,4143
08-Jan-2000,
09-Jan-2000,
10-Jan-2000,4153
11-Jan-2000,
12-Jan-2000,
13-Jan-2000,
14-Jan-2000,
15-Jan-2000,
16-Jan-2000,
17-Jan-2000,
18-Jan-2000,4163
19-Jan-2000,4184
20-Jan-2000,
21-Jan-2000,
22-Jan-2000,
23-Jan-2000,
24-Jan-2000,4204
25-Jan-2000,
26-Jan-2000,
27-Jan-2000,4184
28-Jan-2000,4184
29-Jan-2000,4184
30-Jan-2000,4184
31-Jan-2000,4184
01-Feb-2000,4184
02-Feb-2000,4184
03-Feb-2000,4184
04-Feb-2000,4173
05-Feb-2000,4173
06-Feb-2000,4173
07-Feb-2000,4163
08-Feb-2000,4163
09-Feb-2000,4163
10-Feb-2000,4163
11-Feb-2000,4153
12-Feb-2000,4153
13-Feb-2000,4153
14-Feb-2000,4163
15-Feb-2000,4173
16-Feb-2000,4173
17-Feb-2000,4184
18-Feb-2000,4194
19-Feb-2000,4194
20-Feb-2000,4194
21-Feb-2000,4194
22-Feb-2000,4194
23-Feb-2000,4204
24-Feb-2000,4204
25-Feb-2000,4204
26-Feb-2000,4204
27-Feb-2000,4204
28-Feb-2000,4204
29-Feb-2000,4204
01-Mar-2000,4204
02-Mar-2000,4204
03-Mar-2000,4225
04-Mar-2000,4246
05-Mar-2000,4266
06-Mar-2000,4081
07-Mar-2000,4061
08-Mar-2000,4031
09-Mar-2000,4011
10-Mar-2000,3991
11-Mar-2000,3971
12-Mar-2000,3941
13-Mar-2000,3921
14-Mar-2000,3891
15-Mar-2000,3871
16-Mar-2000,3852
17-Mar-2000,3822
18-Mar-2000,3803
19-Mar-2000,3774
20-Mar-2000,3754
21-Mar-2000,3735
22-Mar-2000,3706
23-Mar-2000,3687
24-Mar-2000,3667
25-Mar-2000,3658
26-Mar-2000,3648
27-Mar-2000,3639
